SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.19,1.12,-0.0588,72.0,95.0,0.3194,1.2,1.2,0.0,20407.0,18363.0,-0.1002,24488.0,22036.0,-0.1001,120.0,237.0,0.975
3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.07,1.03,-0.0374,72.0,86.33,0.199,1.11,1.09,-0.018,24656.0,30348.0,0.2309,27368.0,33079.0,0.2087,130.0,238.0,0.8308
3119A - ATHELMINTICS,3119 - ATHELMINTICS,MEDICINE & BABY CARE,1.0,1.18,0.18,1.5,22.67,14.1133,1.0,1.1,0.1,22633.0,28153.0,0.2439,22633.0,30968.0,0.3683,3.0,62.0,19.6667
3121A - MEDICATED PLASTER,3121 - PLESTER,MEDICINE & BABY CARE,1.16,1.13,-0.0259,94.0,143.0,0.5213,1.06,1.06,0.0,14549.0,14494.0,-0.0038,15422.0,15364.0,-0.0038,178.0,406.0,1.2809
3121B - FEVER PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,2.42,1.88,-0.2231,266.5,288.33,0.0819,1.1,1.18,0.0727,26523.0,20413.0,-0.2304,29175.0,24087.0,-0.1744,485.0,734.0,0.5134
3121C - KOYO PLESTER,3121 - PLESTER,MEDICINE & BABY CARE,1.32,1.28,-0.0303,348.5,346.0,-0.0072,1.17,1.21,0.0342,16410.0,16043.0,-0.0224,19200.0,19412.0,0.011,595.0,857.0,0.4403
3123A - FIRST AID KIT ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.25,1.27,0.016,34.5,29.33,-0.1499,1.15,1.19,0.0348,36614.0,36141.0,-0.0129,42106.0,43008.0,0.0214,60.0,74.0,0.2333
3123C - LOTION ANTISEPTIC,3123 - ANTISEPTIC,MEDICINE & BABY CARE,1.0,1.01,0.01,3.0,24.67,7.2233,1.0,1.04,0.04,21967.0,22438.0,0.0214,21967.0,23336.0,0.0623,6.0,71.0,10.8333
3124A - EYE DROPS,3124 - EYE DROPS,MEDICINE & BABY CARE,,1.03,,,42.33,,,1.02,,,19928.0,,,20327.0,,,124.0,
"3125A - SALVE,BALM & CREAM","3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,1.12,1.05,-0.0625,195.5,225.33,0.1526,1.1,1.11,0.0091,29571.0,26379.0,-0.1079,32528.0,29281.0,-0.0998,356.0,609.0,0.7107
3125B - LIQUID MEDICINE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE",MEDICINE & BABY CARE,,1.0,,,1.0,,,1.0,,,53000.0,,,53000.0,,,3.0,
3127A - FUNGICIDES,3127 - FUNGICIDES,MEDICINE & BABY CARE,1.08,1.1,0.0185,24.5,20.33,-0.1702,1.04,1.11,0.0673,17853.0,18470.0,0.0346,18567.0,20502.0,0.1042,47.0,55.0,0.1702
3131A - TRADITIONAL & CHINESE 10-40ML,3131 - TRADITIONAL & CHINESE,MEDICINE & BABY CARE,1.79,1.96,0.095,584.0,620.67,0.0628,1.19,1.24,0.042,19369.0,19244.0,-0.0065,23049.0,23863.0,0.0353,985.0,1507.0,0.5299
3131B - TRADITIONAL & CHINESE 50-120ML,3131 - TRADITIONAL & CHINESE,MEDICINE & BABY CARE,1.06,1.15,0.0849,32.0,27.0,-0.1562,1.36,1.09,-0.1985,27172.0,29364.0,0.0807,36954.0,32007.0,-0.1339,47.0,74.0,0.5745
3131C - TRADITIONAL & CHINESE KAPLET,3131 - TRADITIONAL & CHINESE,MEDICINE & BABY CARE,1.71,1.28,-0.2515,19.0,16.67,-0.1226,1.12,1.25,0.1161,8884.0,7874.0,-0.1137,9950.0,9842.0,-0.0109,34.0,40.0,0.1765
3131D - TRADITIONAL & CHINESE MASSAGE,3131 - TRADITIONAL & CHINESE,MEDICINE & BABY CARE,1.02,1.04,0.0196,28.0,43.67,0.5596,1.0,1.05,0.05,21939.0,20498.0,-0.0657,21939.0,21523.0,-0.019,56.0,125.0,1.2321
3131E - TRADITIONAL & CHINESE MINYAK ANGIN,3131 - TRADITIONAL & CHINESE,MEDICINE & BABY CARE,1.09,1.1,0.0092,462.0,428.0,-0.0736,1.13,1.16,0.0265,19931.0,19570.0,-0.0181,22522.0,22701.0,0.0079,818.0,1107.0,0.3533
3132A - TELON OIL 30-90ML,3132 - TELON OIL,MEDICINE & BABY CARE,1.26,1.19,-0.0556,515.5,466.33,-0.0954,1.17,1.23,0.0513,26651.0,25170.0,-0.0556,31182.0,30959.0,-0.0072,878.0,1136.0,0.2938
3132B - TELON OIL 100-150ML,3132 - TELON OIL,MEDICINE & BABY CARE,1.14,1.17,0.0263,293.5,256.0,-0.1278,1.13,1.19,0.0531,45188.0,46730.0,0.0341,51062.0,55609.0,0.089,519.0,643.0,0.2389
3133B - CAJUPUTI OIL 10-60ML,3133 - CAJUPUTI OIL,MEDICINE & BABY CARE,1.09,1.12,0.0275,450.0,381.67,-0.1518,1.12,1.16,0.0357,21706.0,22482.0,0.0358,24311.0,26079.0,0.0727,805.0,987.0,0.2261
3133C - CAJUPUTI OIL 100-150ML,3133 - CAJUPUTI OIL,MEDICINE & BABY CARE,1.07,1.1,0.028,48.5,55.33,0.1408,1.08,1.11,0.0278,59701.0,62902.0,0.0536,64477.0,69821.0,0.0829,90.0,150.0,0.6667
3141A - HONEY BOTTLE 100-400ML,3141 - HONEY,MEDICINE & BABY CARE,1.04,1.04,0.0,144.5,128.67,-0.1096,1.11,1.14,0.027,31984.0,33512.0,0.0478,35502.0,38204.0,0.0761,260.0,338.0,0.3
3141B - HONEY BOTTLE 650ML,3141 - HONEY,MEDICINE & BABY CARE,1.0,1.04,0.04,7.5,9.33,0.244,1.0,1.4,0.4,73993.0,73793.0,-0.0027,73993.0,103310.0,0.3962,15.0,20.0,0.3333
3141C - HONEY BOX,3141 - HONEY,MEDICINE & BABY CARE,1.07,1.08,0.0093,27.5,27.67,0.0062,1.02,1.11,0.0882,13816.0,13536.0,-0.0203,14092.0,15025.0,0.0662,54.0,75.0,0.3889
3258B - TALCUM POWDER 60-100G,3258 - TALCUM POWDER,MEDICINE & BABY CARE,1.02,1.03,0.0098,25.5,22.67,-0.111,1.06,1.13,0.066,21745.0,21426.0,-0.0147,23050.0,24211.0,0.0504,48.0,60.0,0.25
3313A - WET TISSUE,3313 - WET TISSUE,MEDICINE & BABY CARE,1.28,1.29,0.0078,1565.5,1483.0,-0.0527,1.36,1.52,0.1176,19174.0,18995.0,-0.0093,26077.0,28872.0,0.1072,2307.0,2930.0,0.27
3333A - BABY COTTON REF,3333 - BABY COTTON,MEDICINE & BABY CARE,1.16,1.13,-0.0259,365.0,379.33,0.0393,1.05,1.1,0.0476,7663.0,7619.0,-0.0057,8046.0,8381.0,0.0416,696.0,1036.0,0.4885
3333B - BABY COTTON BUD POT,3333 - BABY COTTON,MEDICINE & BABY CARE,1.02,1.02,0.0,49.5,52.33,0.0572,1.0,1.05,0.05,10410.0,10458.0,0.0046,10410.0,10981.0,0.0549,99.0,150.0,0.5152
3334A - REGULER COTTON BUD REF,3334 - REGULER COTTON BUD,MEDICINE & BABY CARE,1.19,1.16,-0.0252,295.5,279.0,-0.0558,1.04,1.08,0.0385,7569.0,7363.0,-0.0272,7872.0,7952.0,0.0102,570.0,778.0,0.3649
3334B - REGULER COTTON BUD POT,3334 - REGULER COTTON BUD,MEDICINE & BABY CARE,1.02,1.03,0.0098,64.5,56.67,-0.1214,1.04,1.04,0.0,14107.0,14218.0,0.0079,14671.0,14787.0,0.0079,124.0,163.0,0.3145
3411A - BABY SHAMPOO 50-100ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.01,1.11,0.099,78.0,84.0,0.0769,1.11,1.11,0.0,16113.0,17836.0,0.1069,17885.0,19798.0,0.107,141.0,227.0,0.6099
3411B - BABY SHAMPOO 125-200ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.67,0.34,1.0,1.0,0.0,75800.0,75800.0,0.0,75800.0,75800.0,0.0,1.0,2.0,1.0
3411C - BABY SHAMPOO 250-750ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,9.2,8.14,-0.1152,5.0,7.33,0.466,2.5,1.69,-0.324,304820.0,265109.0,-0.1303,762050.0,448034.0,-0.4121,4.0,13.0,2.25
3412A - BABY BAR SOAP,3412 - BABY BAR SOAP,MEDICINE & BABY CARE,1.52,1.61,0.0592,127.0,148.33,0.168,1.18,1.19,0.0085,8179.0,8504.0,0.0397,9651.0,10120.0,0.0486,215.0,373.0,0.7349
3413A - BABY COLOGNE 100-150ML,3413 - BABY COLOGNE,MEDICINE & BABY CARE,1.84,1.58,-0.1413,100.0,105.0,0.05,1.16,1.25,0.0776,49534.0,42819.0,-0.1356,57459.0,53524.0,-0.0685,172.0,253.0,0.4709
3414A - BABY TALCUM POWDER 75-200G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.11,1.09,-0.018,166.0,143.67,-0.1345,1.05,1.09,0.0381,11747.0,11592.0,-0.0132,12334.0,12635.0,0.0244,316.0,396.0,0.2532
3414B - BABY TALCUM POWDER 300-350G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.13,1.08,-0.0442,44.5,37.0,-0.1685,1.02,1.05,0.0294,19949.0,19039.0,-0.0456,20348.0,19991.0,-0.0175,87.0,106.0,0.2184
3415A - BABY LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,2.01,1.15,-0.4279,47.5,69.33,0.4596,1.2,1.18,-0.0167,73958.0,35213.0,-0.5239,88750.0,41551.0,-0.5318,79.0,177.0,1.2405
3415B - BABY OIL,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.33,1.91,0.4361,100.5,84.33,-0.1609,1.08,1.08,0.0,24075.0,39630.0,0.6461,26001.0,42800.0,0.6461,186.0,234.0,0.2581
3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.1,1.34,0.2182,182.5,187.33,0.0265,1.13,1.23,0.0885,25471.0,33013.0,0.2961,28782.0,40606.0,0.4108,323.0,456.0,0.4118
3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.07,1.06,-0.0093,172.0,153.67,-0.1066,1.13,1.2,0.0619,28472.0,27486.0,-0.0346,32173.0,32983.0,0.0252,304.0,384.0,0.2632
3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.22,1.15,-0.0574,249.5,248.0,-0.006,1.14,1.15,0.0088,38412.0,34417.0,-0.104,43790.0,39580.0,-0.0961,439.0,645.0,0.4692
3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.12,1.14,0.0179,495.0,487.33,-0.0155,1.21,1.31,0.0826,35385.0,35181.0,-0.0058,42816.0,46087.0,0.0764,821.0,1120.0,0.3642
3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.25,1.16,-0.072,48.5,42.0,-0.134,1.31,1.35,0.0305,39863.0,35807.0,-0.1017,52221.0,48339.0,-0.0743,74.0,93.0,0.2568
3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.88,1.65,-0.1223,8.5,14.33,0.6859,1.21,1.54,0.2727,61871.0,48398.0,-0.2178,74864.0,74533.0,-0.0044,14.0,28.0,1.0
3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.13,1.11,-0.0177,208.5,187.0,-0.1031,1.1,1.16,0.0545,18996.0,18844.0,-0.008,20896.0,21859.0,0.0461,379.0,482.0,0.2718
3421C - KIDS SHAMPOO 250-750ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.5,1.0,-0.3333,1.0,0.67,-0.33,1.0,1.0,0.0,34350.0,22900.0,-0.3333,34350.0,22900.0,-0.3333,2.0,2.0,0.0
3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.06,1.16,0.0943,172.5,182.0,0.0551,1.1,1.17,0.0636,18520.0,19888.0,0.0739,20372.0,23269.0,0.1422,314.0,467.0,0.4873
3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.52,1.62,0.0658,246.5,243.33,-0.0129,1.18,1.31,0.1102,33481.0,35019.0,0.0459,39508.0,45875.0,0.1612,419.0,557.0,0.3294
3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.21,1.19,-0.0165,509.0,487.67,-0.0419,1.12,1.25,0.1161,11459.0,11740.0,0.0245,12834.0,14675.0,0.1434,906.0,1168.0,0.2892
3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.18,1.18,0.0,356.5,358.0,0.0042,1.08,1.11,0.0278,14977.0,15367.0,0.026,16175.0,17057.0,0.0545,660.0,967.0,0.4652
3426A - KIDS HAIR VITAMIN,3426 - KIDS HAIR VITAMIN,MEDICINE & BABY CARE,1.0,1.06,0.06,18.0,22.33,0.2406,1.03,1.2,0.165,15578.0,16528.0,0.061,16045.0,19834.0,0.2361,35.0,56.0,0.6
3441A - MOTHER CARE,3441 - MOTHER CARE,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,64900.0,,,64900.0,,,1.0,
"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.02,1.04,0.0196,47.5,38.0,-0.2,1.07,1.15,0.0748,46906.0,50289.0,0.0721,50189.0,57832.0,0.1523,89.0,99.0,0.1124
"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.12,1.07,-0.0446,50.5,44.67,-0.1154,1.03,1.08,0.0485,52461.0,51069.0,-0.0265,54035.0,55155.0,0.0207,98.0,124.0,0.2653
3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,2.42,3.78,0.562,16.5,12.0,-0.2727,1.1,1.12,0.0182,95091.0,128097.0,0.3471,104600.0,143469.0,0.3716,30.0,32.0,0.0667
3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.13,1.11,-0.0177,279.0,239.67,-0.141,1.34,1.39,0.0373,25200.0,26100.0,0.0357,33768.0,36279.0,0.0744,415.0,518.0,0.2482
2011A - FAMILY MILK 200-400G,2011 - FAMILY MILK,MILK & DIAPERS,1.03,1.05,0.0194,171.5,176.67,0.0301,1.2,1.3,0.0833,44240.0,44908.0,0.0151,53088.0,58380.0,0.0997,286.0,408.0,0.4266
2011B - FAMILY MILK  600-800G,2011 - FAMILY MILK,MILK & DIAPERS,1.11,1.09,-0.018,192.0,199.33,0.0382,1.46,1.62,0.1096,107349.0,105377.0,-0.0184,156730.0,170711.0,0.0892,263.0,368.0,0.3992
2011C - FAMILY MILK  PACK,2011 - FAMILY MILK,MILK & DIAPERS,1.22,1.14,-0.0656,31.5,21.67,-0.3121,1.43,2.17,0.5175,136703.0,127852.0,-0.0647,195485.0,277439.0,0.4192,44.0,30.0,-0.3182
2012A - TEENS MILK  200-400G,2012 - TEENS MILK,MILK & DIAPERS,1.13,1.13,0.0,186.5,210.0,0.126,1.41,1.5,0.0638,55466.0,55749.0,0.0051,78207.0,83624.0,0.0693,265.0,421.0,0.5887
2012B - TEENS MILK  500-800G,2012 - TEENS MILK,MILK & DIAPERS,1.08,1.07,-0.0093,99.0,90.33,-0.0876,1.26,1.5,0.1905,88653.0,87386.0,-0.0143,111703.0,131079.0,0.1735,157.0,181.0,0.1529
2012C - TEENS MILK  850-1000G,2012 - TEENS MILK,MILK & DIAPERS,1.11,1.12,0.009,22.5,19.33,-0.1409,1.32,1.21,-0.0833,137807.0,153509.0,0.1139,181905.0,185746.0,0.0211,34.0,48.0,0.4118
2012D - TEENS MILK PACK,2012 - TEENS MILK,MILK & DIAPERS,1.19,1.18,-0.0084,113.5,149.0,0.3128,1.28,1.37,0.0703,47134.0,48810.0,0.0356,60332.0,66870.0,0.1084,178.0,326.0,0.8315
2013A - HI-CAL MILK  150-350G,2013 - HI-CALCIUM MILK,MILK & DIAPERS,1.06,1.11,0.0472,107.0,110.0,0.028,1.27,1.33,0.0472,45487.0,48475.0,0.0657,57768.0,64472.0,0.1161,169.0,249.0,0.4734
2013B - HI-CAL MILK  400-650G,2013 - HI-CALCIUM MILK,MILK & DIAPERS,1.13,1.07,-0.0531,127.5,104.67,-0.1791,1.18,1.32,0.1186,127792.0,118004.0,-0.0766,150795.0,155765.0,0.033,217.0,238.0,0.0968
2013C - HI-CAL MILK 700-1000G,2013 - HI-CALCIUM MILK,MILK & DIAPERS,1.06,1.08,0.0189,42.0,52.0,0.2381,1.17,1.32,0.1282,195530.0,207933.0,0.0634,228770.0,274472.0,0.1998,72.0,118.0,0.6389
2014A - TONIC MILK,2014 - TONIC MILK,MILK & DIAPERS,1.07,1.05,-0.0187,66.0,61.0,-0.0758,1.18,1.2,0.0169,64631.0,53877.0,-0.1664,76265.0,64652.0,-0.1523,112.0,152.0,0.3571
2014B - TONIC MILK PACK,2014 - TONIC MILK,MILK & DIAPERS,1.08,1.52,0.4074,18.5,9.0,-0.5135,1.12,1.42,0.2679,32681.0,61944.0,0.8954,36603.0,87960.0,1.4031,33.0,19.0,-0.4242
2015A - DIETATIC MILK,2015 - DIETATIC MILK,MILK & DIAPERS,1.36,1.0,-0.2647,12.5,4.0,-0.68,1.14,1.09,-0.0439,137760.0,94808.0,-0.3118,157046.0,103341.0,-0.342,22.0,11.0,-0.5
2016A - DIABETIC MILK,2016 - DIABETIC MILK,MILK & DIAPERS,1.15,1.27,0.1043,48.0,36.0,-0.25,1.43,1.44,0.007,139929.0,149514.0,0.0685,200098.0,215300.0,0.076,67.0,75.0,0.1194
2111A - INFANT MILK MAINSTREAM BOX 150-200G,2111 - INFANT MILK MAINSTREAM,MILK & DIAPERS,1.32,1.25,-0.053,60.5,85.0,0.405,1.49,1.67,0.1208,20021.0,18675.0,-0.0672,29831.0,31187.0,0.0455,81.0,153.0,0.8889
2111B - INFANT MILK MAINSTREAM BOX 400-600G,2111 - INFANT MILK MAINSTREAM,MILK & DIAPERS,1.17,1.26,0.0769,65.0,77.67,0.1949,1.76,1.73,-0.017,60023.0,66045.0,0.1003,105640.0,114258.0,0.0816,74.0,135.0,0.8243
2111C - INFANT MILK MAINSTREAM BOX 750-1000G,2111 - INFANT MILK MAINSTREAM,MILK & DIAPERS,1.07,1.06,-0.0093,34.5,51.0,0.4783,1.47,1.96,0.3333,101158.0,99746.0,-0.014,148702.0,195502.0,0.3147,47.0,78.0,0.6596
2111D - INFANT SPECIALITY MILK MAINSTREAM,2111 - INFANT MILK MAINSTREAM,MILK & DIAPERS,1.18,1.51,0.2797,16.5,23.33,0.4139,2.06,1.89,-0.0825,37379.0,47840.0,0.2799,77001.0,90418.0,0.1742,16.0,37.0,1.3125
2112A - INFANT MILK PREMIUM BOX 150-200G,2112 - INFANT MILK PREMIUM,MILK & DIAPERS,1.32,1.1,-0.1667,74.5,69.67,-0.0648,1.8,1.67,-0.0722,48570.0,39066.0,-0.1957,87426.0,65240.0,-0.2538,83.0,125.0,0.506
2112B - INFANT MILK PREMIUM BOX 350-750G,2112 - INFANT MILK PREMIUM,MILK & DIAPERS,1.09,1.08,-0.0092,98.0,107.67,0.0987,1.8,1.96,0.0889,110038.0,103119.0,-0.0629,198068.0,202113.0,0.0204,109.0,165.0,0.5138
2112C - INFANT MILK PREMIUM CAN,2112 - INFANT MILK PREMIUM,MILK & DIAPERS,1.05,1.07,0.019,41.0,43.67,0.0651,1.61,2.11,0.3106,155615.0,158555.0,0.0189,250540.0,334551.0,0.3353,51.0,62.0,0.2157
2113A - INFANT MILK SUPER PREMUM BOX 400G,2113 - INFANT MILK SUPER PREMIUM,MILK & DIAPERS,1.28,1.22,-0.0469,18.0,12.33,-0.315,1.71,1.54,-0.0994,164428.0,156527.0,-0.0481,281172.0,241052.0,-0.1427,21.0,24.0,0.1429
2113B - INFANT MILK SUPER PREMIUM CAN 400G,2113 - INFANT MILK SUPER PREMIUM,MILK & DIAPERS,1.03,1.11,0.0777,16.0,9.0,-0.4375,1.33,1.29,-0.0301,181716.0,195574.0,0.0763,241682.0,252290.0,0.0439,24.0,21.0,-0.125
2113C - INFANT MILK SUPER PREMIUM CAN 800-1000G,2113 - INFANT MILK SUPER PREMIUM,MILK & DIAPERS,,1.0,,,1.0,,,1.5,,,325000.0,,,487500.0,,,2.0,
2114A - FOLLOW ON MILK MAINSTREAM BOX 150-200G,2114 - FOLLOW ON MILK MAINSTREAM,MILK & DIAPERS,1.19,1.15,-0.0336,70.5,80.33,0.1394,1.53,1.72,0.1242,22025.0,20459.0,-0.0711,33698.0,35189.0,0.0442,92.0,140.0,0.5217
2114B - FOLLOW ON MILK MAINSTREAM BOX 350-600G,2114 - FOLLOW ON MILK MAINSTREAM,MILK & DIAPERS,1.23,1.12,-0.0894,132.5,130.0,-0.0189,1.89,2.25,0.1905,66318.0,59168.0,-0.1078,125341.0,133128.0,0.0621,140.0,173.0,0.2357
2114C - FOLLOW ON MILK MAINSTREAM BOX 700-1000G,2114 - FOLLOW ON MILK MAINSTREAM,MILK & DIAPERS,1.07,1.16,0.0841,67.0,69.33,0.0348,1.84,2.17,0.1793,101198.0,108657.0,0.0737,186204.0,235786.0,0.2663,73.0,96.0,0.3151
2114D - FOLLOW ON SPECIALITY MILK MAINSTREAM,2114 - FOLLOW ON MILK MAINSTREAM,MILK & DIAPERS,1.16,1.33,0.1466,16.0,14.0,-0.125,1.52,2.62,0.7237,72934.0,82352.0,0.1291,110860.0,215762.0,0.9463,21.0,16.0,-0.2381
2115A - FOLLOW ON MILK PREMIUM BOX 150-200G,2115 - FOLLOW ON MILK PREMIUM,MILK & DIAPERS,1.23,1.23,0.0,90.0,89.67,-0.0037,1.88,2.12,0.1277,49708.0,50403.0,0.014,93451.0,106854.0,0.1434,96.0,127.0,0.3229
2115B - FOLLOW ON MILK PREMIUM BOX 300-1000G,2115 - FOLLOW ON MILK PREMIUM,MILK & DIAPERS,1.12,1.15,0.0268,105.0,70.67,-0.327,2.06,1.86,-0.0971,114725.0,112992.0,-0.0151,236334.0,210165.0,-0.1107,102.0,114.0,0.1176
2115C - FOLLOW ON MILK PREMIUM CAN 800-900G,2115 - FOLLOW ON MILK PREMIUM,MILK & DIAPERS,1.11,1.09,-0.018,58.5,53.67,-0.0826,1.83,1.89,0.0328,164892.0,161293.0,-0.0218,301752.0,304844.0,0.0102,64.0,85.0,0.3281
2116A - FOLLOW ON MILK SUPER PREMIUM BOX 350-600G,2116 - FOLLOW ON MILK SUPER PREMIUM,MILK & DIAPERS,1.0,1.03,0.03,18.5,30.33,0.6395,1.68,2.07,0.2321,126476.0,129730.0,0.0257,212480.0,268541.0,0.2638,22.0,44.0,1.0
2116B - FOLLOW ON MILK SUPER PREMIUM CAN 400G,2116 - FOLLOW ON MILK SUPER PREMIUM,MILK & DIAPERS,1.04,1.0,-0.0385,14.0,20.0,0.4286,1.27,1.94,0.5276,194304.0,176683.0,-0.0907,246766.0,342765.0,0.389,22.0,31.0,0.4091
2117A - GROWING UP MILK MAINSTREAM BOX 120-200G,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.32,1.24,-0.0606,351.5,364.33,0.0365,1.96,2.07,0.0561,20309.0,19016.0,-0.0637,39806.0,39363.0,-0.0111,359.0,527.0,0.468
2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.14,1.27,0.114,823.0,810.0,-0.0158,1.77,1.98,0.1186,51903.0,58093.0,0.1193,91868.0,115024.0,0.2521,932.0,1230.0,0.3197
2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.3,1.31,0.0077,1891.5,1769.0,-0.0648,2.07,2.48,0.1981,101711.0,102926.0,0.0119,210542.0,255256.0,0.2124,1824.0,2144.0,0.1754
2117D - GROWING UP SPECIALITY MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.33,1.47,0.1053,131.5,95.0,-0.2776,2.07,2.14,0.0338,120781.0,132178.0,0.0944,250017.0,282861.0,0.1314,127.0,133.0,0.0472
2117E - GROWING UP MILK MAINSTREAM >1000G,2117 - GROWING UP MILK MAINSTREAM,MILK & DIAPERS,1.0,1.04,0.04,3.0,7.67,1.5567,1.0,1.53,0.53,250767.0,275600.0,0.099,250767.0,421668.0,0.6815,6.0,15.0,1.5
2118A - GROWING UP MILK PREMIUM BOX 150-200G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.14,1.12,-0.0175,262.5,204.0,-0.2229,2.03,2.35,0.1576,45168.0,43448.0,-0.0381,91691.0,102103.0,0.1136,259.0,260.0,0.0039
2118B - GROWING UP MILK PREMIUM BOX 300-600G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.1,1.13,0.0273,349.0,338.67,-0.0296,1.86,2.09,0.1237,81974.0,83278.0,0.0159,152472.0,174051.0,0.1415,375.0,487.0,0.2987
2118C - GROWING UP MILK PREMIUM BOX 700-1000G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.27,1.24,-0.0236,503.0,461.33,-0.0828,1.83,2.16,0.1803,202667.0,196763.0,-0.0291,370881.0,425008.0,0.1459,551.0,642.0,0.1652
2118D - GROWING UP MILK PREMIUM CAN 700-900G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.32,1.22,-0.0758,212.5,197.67,-0.0698,1.9,2.11,0.1105,188546.0,173409.0,-0.0803,358237.0,365893.0,0.0214,224.0,281.0,0.2545
2118F - GROWING UP SPECIALITY MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.25,1.2,-0.04,84.5,87.0,0.0296,1.97,2.25,0.1421,180218.0,169575.0,-0.0591,355029.0,381544.0,0.0747,86.0,116.0,0.3488
2118G - GROWING UP MILK PREMIUM >1000G,2118 - GROWING UP MILK PREMIUM,MILK & DIAPERS,1.17,1.35,0.1538,23.0,24.67,0.0726,1.39,1.54,0.1079,378924.0,477022.0,0.2589,526704.0,734614.0,0.3947,33.0,48.0,0.4545
2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.15,1.24,0.0783,233.0,238.0,0.0215,1.93,2.32,0.2021,131561.0,136053.0,0.0341,253913.0,315643.0,0.2431,241.0,308.0,0.278
