BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
GENTLY,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,85900.0,,,85900.0,,,1.0,
JOHNSONS,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.08,1.0,-0.0741,6.0,3.0,-0.5,1.09,1.12,0.0275,26333.0,24333.0,-0.076,28703.0,27253.0,-0.0505,11.0,8.0,-0.2727
LOLUNA,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,1.0,0.0,1.0,0.33,-0.67,1.0,1.0,0.0,52000.0,52000.0,0.0,52000.0,52000.0,0.0,2.0,1.0,-0.5
MOELL,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,3.67,6.34,1.0,1.0,0.0,75800.0,76855.0,0.0139,75800.0,76855.0,0.0139,1.0,11.0,10.0
MY BABY,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.06,1.05,-0.0094,48.5,30.67,-0.3676,1.09,1.26,0.156,18182.0,18873.0,0.038,19818.0,23780.0,0.1999,89.0,73.0,-0.1798
NUBIKO,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.8,11.0,5.1111,2.5,1.0,-0.6,1.25,1.0,-0.2,144660.0,928567.0,5.419,180825.0,928567.0,4.1352,4.0,3.0,-0.25
PURE BABY,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.5,0.5,39500.0,39500.0,0.0,39500.0,59250.0,0.5,1.0,2.0,1.0
ZWITSAL,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.06,1.43,0.3491,63.0,57.0,-0.0952,1.12,1.16,0.0357,22936.0,30761.0,0.3412,25688.0,35683.0,0.3891,112.0,147.0,0.3125
BIRTH BEYOND,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,,1.0,,,1.0,,,1.0,,,30500.0,,,30500.0,,,3.0,
CUSSONS,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.02,1.03,0.0098,69.5,72.33,0.0407,1.07,1.14,0.0654,21599.0,22199.0,0.0278,23111.0,25307.0,0.095,130.0,191.0,0.4692
MOELL,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,1.0,0.0,1.5,0.33,-0.78,1.5,1.0,-0.3333,70300.0,70300.0,0.0,105450.0,70300.0,-0.3333,2.0,1.0,-0.5
MOTHERLOVE,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,79000.0,,,79000.0,,,1.0,,
MY BABY,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.11,1.1,-0.009,36.0,24.33,-0.3242,1.12,1.18,0.0536,26585.0,26236.0,-0.0131,29775.0,30958.0,0.0397,64.0,62.0,-0.0312
TROPEE BEBE,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.17,1.0,-0.1453,3.0,1.67,-0.4433,1.0,1.25,0.25,61717.0,52900.0,-0.1429,61717.0,66125.0,0.0714,6.0,4.0,-0.3333
ZWITSAL,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.09,1.07,-0.0183,62.0,54.67,-0.1182,1.13,1.18,0.0442,34016.0,33612.0,-0.0119,38438.0,39662.0,0.0318,110.0,139.0,0.2636
CETAPHIL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,120900.0,120700.0,-0.0017,120900.0,120700.0,-0.0017,1.0,1.0,0.0
CUSSONS,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.06,1.09,0.0283,51.0,64.67,0.268,1.11,1.18,0.0631,31773.0,33010.0,0.0389,35268.0,38952.0,0.1045,92.0,165.0,0.7935
EXPERT CARE,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,85900.0,,,85900.0,,,1.0,,
GENTLY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,74000.0,74000.0,0.0,74000.0,74000.0,0.0,1.0,1.0,0.0
JOHNSONS,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.03,0.03,29.0,41.67,0.4369,1.04,1.06,0.0192,25457.0,26938.0,0.0582,26475.0,28554.0,0.0785,56.0,118.0,1.1071
LACTACYD,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.1,1.02,-0.0727,20.5,22.0,0.0732,1.24,1.08,-0.129,45556.0,40791.0,-0.1046,56489.0,44054.0,-0.2201,33.0,61.0,0.8485
LOLUNA,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,1.5,0.33,-0.78,1.0,1.0,0.0,50633.0,22800.0,-0.5497,50633.0,22800.0,-0.5497,3.0,1.0,-0.6667
MOELL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,1.5,0.33,-0.78,1.0,1.0,0.0,70300.0,70300.0,0.0,70300.0,70300.0,0.0,3.0,1.0,-0.6667
MY BABY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.05,1.11,0.0571,52.5,47.0,-0.1048,1.12,1.07,-0.0446,25920.0,24811.0,-0.0428,29030.0,26548.0,-0.0855,94.0,132.0,0.4043
PROBABY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.67,0.34,1.0,1.0,0.0,15600.0,15750.0,0.0096,15600.0,15750.0,0.0096,1.0,2.0,1.0
SLEEK,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,26900.0,,,26900.0,,,1.0,,
ZWITSAL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.5,1.34,-0.1067,92.0,71.33,-0.2247,1.12,1.13,0.0089,49863.0,43577.0,-0.1261,55847.0,49242.0,-0.1183,165.0,189.0,0.1455
BABY-DEE,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.2,1.0,-0.1667,2.5,0.67,-0.732,1.25,1.0,-0.2,50280.0,41900.0,-0.1667,62850.0,41900.0,-0.3333,4.0,2.0,-0.5
CETAPHIL,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,174100.0,,,174100.0,,,1.0,
CUSSONS,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.1,1.08,-0.0182,33.5,26.67,-0.2039,1.06,1.13,0.066,33084.0,32293.0,-0.0239,35069.0,36491.0,0.0405,63.0,71.0,0.127
JOHNSONS,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.06,1.12,0.0566,60.0,50.67,-0.1555,1.17,1.22,0.0427,40178.0,41972.0,0.0447,47008.0,51206.0,0.0893,103.0,125.0,0.2136
KODOMO,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.05,1.08,0.0286,147.0,163.33,0.1111,1.13,1.22,0.0796,29902.0,29273.0,-0.021,33789.0,35713.0,0.0569,260.0,401.0,0.5423
LOLUNA,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,3.0,0.67,-0.7767,1.5,2.0,0.3333,58833.0,58300.0,-0.0091,88250.0,116600.0,0.3212,4.0,1.0,-0.75
MY BABY,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.12,1.23,0.0982,142.5,112.67,-0.2093,1.19,1.27,0.0672,31300.0,33072.0,0.0566,37247.0,42001.0,0.1276,240.0,267.0,0.1125
PURE BABY,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.38,0.38,2.0,5.33,1.665,1.0,2.0,1.0,47100.0,64838.0,0.3766,47100.0,129676.0,1.7532,4.0,8.0,1.0
YUNIKON,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.04,0.04,24.0,31.33,0.3054,1.07,1.06,-0.0093,23900.0,22417.0,-0.0621,25573.0,23762.0,-0.0708,45.0,89.0,0.9778
ZWITSAL,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.31,1.16,-0.1145,83.0,99.0,0.1928,1.14,1.22,0.0702,50253.0,45218.0,-0.1002,57288.0,55166.0,-0.037,146.0,243.0,0.6644
HAVE BABY,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,50000.0,,,50000.0,,,2.0,,
MY BABY,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,4.75,1.5,-0.6842,2.0,2.0,0.0,1.33,1.0,-0.2481,87875.0,27750.0,-0.6842,116874.0,27750.0,-0.7626,3.0,6.0,1.0
PIGEON,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,50500.0,32900.0,-0.3485,50500.0,32900.0,-0.3485,1.0,1.0,0.0
SLEEK,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.1,1.14,0.0364,45.0,39.67,-0.1184,1.3,1.37,0.0538,37386.0,36238.0,-0.0307,48602.0,49646.0,0.0215,69.0,87.0,0.2609
CUSSONS,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,2.0,1.0,-0.5,0.5,0.33,-0.34,1.0,1.0,0.0,41800.0,21700.0,-0.4809,41800.0,21700.0,-0.4809,1.0,1.0,0.0
MY BABY,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,2.18,1.93,-0.1147,5.5,9.33,0.6964,1.22,1.56,0.2787,56091.0,49179.0,-0.1232,68431.0,76719.0,0.1211,9.0,18.0,1.0
PIGEON,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,36900.0,,,36900.0,,,1.0,
SLEEK,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,,1.14,,,2.33,,,1.17,,,31800.0,,,37206.0,,,6.0,
YURI,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.2,1.0,-0.1667,2.5,2.33,-0.068,1.25,1.75,0.4,78600.0,60414.0,-0.2314,98250.0,105724.0,0.0761,4.0,4.0,0.0
DEE - DEE,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,2.11,1.67,-0.2085,4.5,1.0,-0.7778,1.12,1.0,-0.1071,25300.0,19833.0,-0.2161,28336.0,19833.0,-0.3001,8.0,3.0,-0.625
JOHNSONS,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,25900.0,25900.0,0.0,25900.0,25900.0,0.0,1.0,3.0,2.0
KODOMO,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.14,1.1,-0.0351,81.5,110.0,0.3497,1.06,1.14,0.0755,20523.0,19734.0,-0.0384,21754.0,22497.0,0.0342,154.0,290.0,0.8831
MASTER,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,2.0,1.67,-0.165,2.0,2.0,0.0,1.0,1.0,0.0,30550.0,25633.0,-0.1609,30550.0,25633.0,-0.1609,4.0,6.0,0.5
MY BABY,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.08,1.07,-0.0093,120.0,74.33,-0.3806,1.08,1.14,0.0556,17501.0,16898.0,-0.0345,18901.0,19264.0,0.0192,223.0,195.0,-0.1256
DEE - DEE,3421C - KIDS SHAMPOO 250-750ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.5,1.0,-0.3333,1.0,0.67,-0.33,1.0,1.0,0.0,34350.0,22900.0,-0.3333,34350.0,22900.0,-0.3333,2.0,2.0,0.0
CUSSONS,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.04,1.02,-0.0192,23.0,18.33,-0.203,1.02,1.02,0.0,21107.0,20778.0,-0.0156,21529.0,21194.0,-0.0156,45.0,54.0,0.2
DOREMI,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,1.04,0.04,18.0,22.33,0.2406,1.06,1.1,0.0377,21306.0,22357.0,0.0493,22584.0,24593.0,0.089,34.0,61.0,0.7941
MASTER,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.04,2.22,1.1346,13.5,13.33,-0.0126,1.0,1.03,0.03,19507.0,38065.0,0.9514,19507.0,39207.0,1.0099,27.0,39.0,0.4444
MY BABY,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.05,1.06,0.0095,119.0,129.67,0.0897,1.11,1.18,0.0631,16655.0,16756.0,0.0061,18487.0,19772.0,0.0695,215.0,329.0,0.5302
PIGEON,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,1.67,0.67,1.0,1.0,0.0,1.0,1.0,0.0,35050.0,59067.0,0.6852,35050.0,59067.0,0.6852,2.0,3.0,0.5
PURE KIDS,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,45400.0,,,45400.0,,,2.0,,
DOREMI,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.04,1.02,-0.0192,12.0,13.33,0.1108,1.04,1.11,0.0673,22667.0,23008.0,0.015,23574.0,25539.0,0.0834,23.0,36.0,0.5652
KODOMO,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.14,1.14,0.0,85.5,85.33,-0.002,1.09,1.13,0.0367,26063.0,25043.0,-0.0391,28409.0,28299.0,-0.0039,157.0,226.0,0.4395
MY BABY,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.13,1.15,0.0177,70.5,72.0,0.0213,1.18,1.23,0.0424,19409.0,19445.0,0.0019,22903.0,23917.0,0.0443,120.0,175.0,0.4583
ZWITSAL,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,2.22,2.68,0.2072,83.0,74.67,-0.1004,1.19,1.42,0.1933,52822.0,62645.0,0.186,62858.0,88956.0,0.4152,139.0,158.0,0.1367
COLGATE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.07,1.05,-0.0187,14.5,26.33,0.8159,1.07,1.11,0.0374,17983.0,17656.0,-0.0182,19242.0,19598.0,0.0185,27.0,71.0,1.6296
DARLIE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.2,1.29,0.075,2.5,2.33,-0.068,1.0,1.75,0.75,22200.0,23786.0,0.0714,22200.0,41626.0,0.875,5.0,4.0,-0.2
DEE - DEE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,2.4,1.33,-0.4458,2.5,2.0,-0.2,1.0,1.2,0.2,15700.0,8750.0,-0.4427,15700.0,10500.0,-0.3312,5.0,5.0,0.0
ENZIM,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.04,1.04,0.0,56.0,58.33,0.0416,1.1,1.23,0.1182,18167.0,18142.0,-0.0014,19984.0,22315.0,0.1166,102.0,142.0,0.3922
JORDAN,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.13,1.13,0.0,7.5,7.67,0.0227,1.07,1.15,0.0748,36533.0,37148.0,0.0168,39090.0,42720.0,0.0929,14.0,20.0,0.4286
KODOMO,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.15,1.17,0.0174,256.5,262.0,0.0214,1.12,1.22,0.0893,8873.0,9099.0,0.0255,9938.0,11101.0,0.117,459.0,642.0,0.3987
MY BABY,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.54,1.45,-0.0584,79.5,76.33,-0.0399,1.05,1.1,0.0476,10640.0,9990.0,-0.0611,11172.0,10989.0,-0.0164,152.0,208.0,0.3684
PEPSODENT,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.13,1.06,-0.0619,93.5,54.33,-0.4189,1.03,1.12,0.0874,9929.0,9796.0,-0.0134,10227.0,10972.0,0.0728,182.0,145.0,-0.2033
PURE KIDS,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.4,1.57,0.1214,2.5,2.33,-0.068,1.25,1.17,-0.064,54180.0,63271.0,0.1678,67725.0,74027.0,0.0931,4.0,6.0,0.5
TROPEE BEBE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,52900.0,,,52900.0,,,1.0,
COLGATE,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.09,1.15,0.055,5.5,6.67,0.2127,1.0,1.0,0.0,31264.0,32015.0,0.024,31264.0,32015.0,0.024,11.0,20.0,0.8182
FORMULA,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.09,1.1,0.0092,44.0,50.67,0.1516,1.01,1.05,0.0396,13475.0,13697.0,0.0165,13610.0,14382.0,0.0567,87.0,145.0,0.6667
JORDAN,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.1,1.12,0.0182,5.0,5.67,0.134,1.25,1.06,-0.152,27310.0,27676.0,0.0134,34138.0,29337.0,-0.1406,8.0,16.0,1.0
KODOMO,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.13,1.13,0.0,226.5,226.0,-0.0022,1.07,1.08,0.0093,13445.0,13787.0,0.0254,14386.0,14890.0,0.035,425.0,629.0,0.48
ORAL-B,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.11,1.16,0.045,44.5,41.67,-0.0636,1.03,1.02,-0.0097,14238.0,14848.0,0.0428,14665.0,15145.0,0.0327,86.0,122.0,0.4186
PEPSODENT,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.11,1.08,-0.027,50.0,45.0,-0.1,1.04,1.05,0.0096,15180.0,15616.0,0.0287,15787.0,16397.0,0.0386,96.0,129.0,0.3438
BELLAGIO,3426A - KIDS HAIR VITAMIN,3426 - KIDS HAIR VITAMIN,MEDICINE & BABY CARE,1.0,1.06,0.06,18.0,22.33,0.2406,1.03,1.2,0.165,15578.0,16528.0,0.061,16045.0,19834.0,0.2361,35.0,56.0,0.6
MAMA'S CHOICE,3441A - MOTHER CARE,3441 - MOTHER CARE,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,64900.0,,,64900.0,,,1.0,
HUKI,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.02,1.04,0.0196,20.0,8.67,-0.5665,1.11,1.04,-0.0631,35177.0,36431.0,0.0356,39046.0,37888.0,-0.0297,36.0,25.0,-0.3056
PHILIPS AVENT,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.0,1.0,0.0,3.5,4.0,0.1429,1.0,1.33,0.33,75129.0,75042.0,-0.0012,75129.0,99806.0,0.3285,7.0,9.0,0.2857
PIGEON,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.02,1.04,0.0196,24.0,25.33,0.0554,1.02,1.13,0.1078,52565.0,51121.0,-0.0275,53616.0,57767.0,0.0774,47.0,67.0,0.4255
HUKI,"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.05,1.04,-0.0095,10.0,9.0,-0.1,1.0,1.0,0.0,39160.0,39374.0,0.0055,39160.0,39374.0,0.0055,20.0,27.0,0.35
NUBY,"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,103500.0,,,103500.0,,,1.0,
PHILIPS AVENT,"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.09,1.08,-0.0092,16.0,17.0,0.0625,1.0,1.11,0.11,53866.0,53159.0,-0.0131,53866.0,59006.0,0.0954,32.0,46.0,0.4375
PIGEON,"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.12,1.07,-0.0446,25.5,18.67,-0.2678,1.04,1.04,0.0,54739.0,52957.0,-0.0326,56929.0,55075.0,-0.0326,49.0,54.0,0.102
CUSSONS,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,1.0,,,5.5,,,1.0,,,69591.0,,,69591.0,,,11.0,,
GOODWAY,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,,1.29,,,2.33,,,1.0,,,65971.0,,,65971.0,,,7.0,
JOHNSONS,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,109900.0,,,109900.0,,,1.0,
MOELL,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,210900.0,210900.0,0.0,210900.0,210900.0,0.0,1.0,1.0,0.0
MOMAMI,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,1.0,1.0,0.0,1.0,0.67,-0.33,1.0,1.0,0.0,50350.0,34200.0,-0.3208,50350.0,34200.0,-0.3208,2.0,2.0,0.0
PIGEON,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,1.0,1.0,0.0,7.0,4.0,-0.4286,1.0,1.0,0.0,42464.0,43042.0,0.0136,42464.0,43042.0,0.0136,14.0,12.0,-0.1429
ZWITSAL,3444A - BABY EQUIPMENT,3444 - BABY EQUIPMENT,MEDICINE & BABY CARE,10.4,8.54,-0.1788,2.5,4.33,0.732,2.5,1.44,-0.424,293280.0,249538.0,-0.1491,733200.0,359335.0,-0.5099,2.0,9.0,3.5
CUSSONS,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.15,1.16,0.0087,44.5,56.0,0.2584,1.17,1.28,0.094,24596.0,25298.0,0.0285,28777.0,32381.0,0.1252,76.0,131.0,0.7237
HAVE BABY,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,,1.0,,,0.33,,,1.0,,,50000.0,,,50000.0,,,1.0,
MY BABY,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.2,1.14,-0.05,71.0,39.67,-0.4413,1.28,1.28,0.0,22037.0,19807.0,-0.1012,28207.0,25353.0,-0.1012,111.0,93.0,-0.1622
PIGEON,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.0,1.0,0.0,0.5,0.33,-0.34,1.0,1.0,0.0,51900.0,51000.0,-0.0173,51900.0,51000.0,-0.0173,1.0,1.0,0.0
PROBABY,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.12,1.08,-0.0357,56.0,52.67,-0.0595,1.44,1.32,-0.0833,22211.0,23728.0,0.0683,31984.0,31321.0,-0.0207,78.0,120.0,0.5385
SLEEK,3446A - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,MEDICINE & BABY CARE,1.03,1.06,0.0291,112.0,92.0,-0.1786,1.25,1.28,0.024,27695.0,30104.0,0.087,34619.0,38533.0,0.1131,179.0,216.0,0.2067
DANCOW,2011A - FAMILY MILK 200-400G,2011 - FAMILY MILK,MILK & DIAPERS,1.03,1.05,0.0194,171.5,176.67,0.0301,1.2,1.3,0.0833,44240.0,44908.0,0.0151,53088.0,58380.0,0.0997,286.0,408.0,0.4266
DANCOW,2011B - FAMILY MILK  600-800G,2011 - FAMILY MILK,MILK & DIAPERS,1.12,1.1,-0.0179,142.5,147.0,0.0316,1.44,1.58,0.0972,111666.0,109237.0,-0.0218,160799.0,172594.0,0.0734,198.0,279.0,0.4091
