SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
1724B - LIQUID SAUCE BOTTLE,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.18,1.14,-0.0339,895.5,981.33,0.0958,1.12,1.25,0.1161,22073.0,20378.0,-0.0768,24722.0,25472.0,0.0303,1598.0,2352.0,0.4718
1724C - VINEGAR,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.11,1.19,0.0721,66.5,70.67,0.0627,1.03,1.05,0.0194,5699.0,6201.0,0.0881,5870.0,6511.0,0.1092,129.0,202.0,0.5659
1725B - DRESSING SACHET 50-150G,1725 - DRESSING,STAPLE NEED,1.7,1.76,0.0353,447.5,591.0,0.3207,1.14,1.24,0.0877,12893.0,13373.0,0.0372,14698.0,16583.0,0.1282,782.0,1425.0,0.8223
1725C - DRESSING BOTTLE,1725 - DRESSING,STAPLE NEED,1.05,1.06,0.0095,120.0,144.67,0.2056,1.05,1.12,0.0667,38559.0,38604.0,0.0012,40487.0,43236.0,0.0679,229.0,389.0,0.6987
1811A - CANNED MEAT 180-200G,1811 - CANNED MEAT,STAPLE NEED,1.07,1.05,-0.0187,118.5,136.33,0.1505,1.07,1.18,0.1028,23983.0,24405.0,0.0176,25662.0,28798.0,0.1222,221.0,347.0,0.5701
1811B - CANNED MEAT 325-400G,1811 - CANNED MEAT,STAPLE NEED,1.02,1.03,0.0098,22.5,20.0,-0.1111,1.05,1.05,0.0,41204.0,43025.0,0.0442,43264.0,45176.0,0.0442,43.0,57.0,0.3256
1811C - CANNED MEAT SAC,1811 - CANNED MEAT,STAPLE NEED,1.23,1.24,0.0081,112.5,109.67,-0.0252,1.07,1.11,0.0374,11160.0,11574.0,0.0371,11941.0,12847.0,0.0759,210.0,297.0,0.4143
1812A - CANNED SEAFOOD SARDINES 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.46,1.41,-0.0342,684.5,635.0,-0.0723,1.18,1.21,0.0254,17201.0,17185.0,-0.0009,20297.0,20794.0,0.0245,1164.0,1570.0,0.3488
1812B - CANNED SEAFOOD SARDINES 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.17,1.16,-0.0085,178.0,226.0,0.2697,1.1,1.13,0.0273,34500.0,33786.0,-0.0207,37950.0,38178.0,0.006,324.0,600.0,0.8519
1812D - CANNED SEAFOOD MACKEREL 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.12,1.06,-0.0536,48.0,56.67,0.1806,1.08,1.1,0.0185,34019.0,34441.0,0.0124,36741.0,37885.0,0.0311,89.0,154.0,0.7303
1812E - CANNED SEAFOOD TUNA 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.09,1.15,0.055,45.5,38.33,-0.1576,1.2,1.22,0.0167,28971.0,30649.0,0.0579,34765.0,37392.0,0.0756,76.0,94.0,0.2368
1813A - CANNED VEGETABLE,1813 - CANNED VEGETABLE,STAPLE NEED,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11900.0,11300.0,-0.0504,11900.0,11300.0,-0.0504,2.0,3.0,0.5
1814A - CANNED FRUIT,1814 - CANNED FRUIT,STAPLE NEED,1.25,1.43,0.144,4.0,2.33,-0.4175,1.0,1.0,0.0,35162.0,34871.0,-0.0083,35162.0,34871.0,-0.0083,8.0,7.0,-0.125
1821A - DRIED MEAT 50-125G,1821 - DRIED MEAT,STAPLE NEED,1.18,1.21,0.0254,114.5,118.0,0.0306,1.27,1.35,0.063,19413.0,19674.0,0.0134,24655.0,26560.0,0.0773,181.0,263.0,0.453
1915A - PASTA,1915 - PASTA,STAPLE NEED,1.23,1.21,-0.0163,357.0,332.0,-0.07,1.17,1.18,0.0085,12618.0,12550.0,-0.0054,14763.0,14809.0,0.0031,610.0,847.0,0.3885
1915B - INSTANT PASTA,1915 - PASTA,STAPLE NEED,2.85,2.76,-0.0316,1497.0,1769.0,0.1817,1.23,1.32,0.0732,12676.0,12228.0,-0.0353,15591.0,16141.0,0.0353,2438.0,4011.0,0.6452
1921A - INSTANT SOUP,1921 - INSTANT SOUP,STAPLE NEED,1.35,1.35,0.0,67.0,76.0,0.1343,1.12,1.18,0.0536,13848.0,14068.0,0.0159,15510.0,16600.0,0.0703,120.0,194.0,0.6167
1922A - INSTANT RICE,1922 - INSTANT RICE,STAPLE NEED,1.5,1.22,-0.1867,5.0,6.0,0.2,1.11,1.12,0.009,108600.0,57961.0,-0.4663,120546.0,64916.0,-0.4615,9.0,16.0,0.7778
