SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
1511C - RICE BAG 10KG,1511 - RICE,-,1.07,,,20.5,,,1.46,,,165268.0,,,241291.0,,,28.0,,
4251B - CLEANING EQUIPMENT TOILET,4251 - CLEANING EQUIPMENT,-,1.0,1.0,0.0,5.5,4.67,-0.1509,1.0,1.0,0.0,9300.0,9300.0,0.0,9300.0,9300.0,0.0,11.0,14.0,0.2727
6235A - FROZEN MEAT BALLS,6235 - FROZEN MEAT BALLS,-,1.05,1.09,0.0381,80.5,80.67,0.0021,1.11,1.16,0.045,34109.0,35797.0,0.0495,37861.0,41525.0,0.0968,145.0,208.0,0.4345
6236A - FROZEN SAUSAGES,6236 - FROZEN SAUSAGES,-,1.04,1.05,0.0096,167.5,206.67,0.2339,1.12,1.19,0.0625,42284.0,40801.0,-0.0351,47358.0,48553.0,0.0252,298.0,520.0,0.745
4641A - TRAVEL ACCESSORIES,4641 - ACCESSORIES TRAVEL,ACCESSORIES,1.29,1.04,-0.1938,3.5,8.0,1.2857,1.17,1.0,-0.1453,29871.0,27875.0,-0.0668,34949.0,27875.0,-0.2024,6.0,24.0,3.0
5521A - BABIES/CHILDREN SOCK,5521 - BABIES & CHILDREN SOCK,ACCESSORIES,1.0,1.0,0.0,4.5,3.67,-0.1844,1.0,1.0,0.0,21122.0,19173.0,-0.0923,21122.0,19173.0,-0.0923,9.0,11.0,0.2222
5523A - MENS SOCK,5523 - MENS SOCK,ACCESSORIES,1.11,1.1,-0.009,30.5,30.0,-0.0164,1.02,1.07,0.049,22638.0,25026.0,0.1055,23091.0,26778.0,0.1597,60.0,84.0,0.4
5811A - COMB,5811 - COMB,ACCESSORIES,1.05,1.04,-0.0095,41.0,39.67,-0.0324,1.01,1.03,0.0198,15082.0,15233.0,0.01,15233.0,15690.0,0.03,81.0,115.0,0.4198
5812A - HAIR GROOMING,5812 - HAIR ACCESSORIES,ACCESSORIES,1.1,1.07,-0.0273,49.5,46.33,-0.064,1.02,1.05,0.0294,19463.0,22799.0,0.1714,19852.0,23939.0,0.2059,97.0,132.0,0.3608
5813A - PIN & SCISSORS NAIL,5813 - PIN & SCISSORS NAIL,ACCESSORIES,1.0,1.03,0.03,48.0,43.67,-0.0902,1.01,1.01,0.0,20351.0,21166.0,0.04,20555.0,21378.0,0.04,95.0,130.0,0.3684
5814A - BEAUTY ACCESSORIES,5814 - BEAUTY ACCESSORIES,ACCESSORIES,1.06,1.15,0.0849,16.0,15.33,-0.0419,1.03,1.02,-0.0097,14491.0,13254.0,-0.0854,14926.0,13519.0,-0.0943,31.0,45.0,0.4516
5911A - HAIR ACCESSORIES IMPORT,5911 - HAIR ACCESSORIES IMPORT,ACCESSORIES,1.0,1.07,0.07,6.0,4.67,-0.2217,1.0,1.0,0.0,20283.0,26800.0,0.3213,20283.0,26800.0,0.3213,12.0,14.0,0.1667
4741A - CAR AIR FRESHENER GEL,4741 - CAR AIR FRESHENER,AIR FRESHNER,1.39,1.4,0.0072,209.0,208.0,-0.0048,1.06,1.09,0.0283,16353.0,16267.0,-0.0053,17334.0,17731.0,0.0229,394.0,575.0,0.4594
4741B - CAR AIR FRESHENER PAPPER,4741 - CAR AIR FRESHENER,AIR FRESHNER,1.19,1.07,-0.1008,182.0,192.33,0.0568,1.1,1.12,0.0182,18181.0,16409.0,-0.0975,19999.0,18378.0,-0.0811,332.0,513.0,0.5452
4741C - CAR AIR FRESHENER LIQUID,4741 - CAR AIR FRESHENER,AIR FRESHNER,1.06,1.1,0.0377,48.5,89.33,0.8419,1.08,1.15,0.0648,39305.0,37054.0,-0.0573,42449.0,42612.0,0.0038,90.0,234.0,1.6
2411A - SKT (SIGARET KRETEK TANGAN) 10-12,2411 - SKT (SIGARET KRETEK TANGAN),BACKWALL,1.28,1.36,0.0625,974.5,1053.67,0.0812,1.55,1.8,0.1613,21703.0,22854.0,0.053,33640.0,41137.0,0.2229,1260.0,1753.0,0.3913
2411B - SKT (SIGARET KRETEK TANGAN) 16-20,2411 - SKT (SIGARET KRETEK TANGAN),BACKWALL,1.12,1.13,0.0089,68.0,70.67,0.0393,1.48,1.63,0.1014,29884.0,31443.0,0.0522,44228.0,51252.0,0.1588,92.0,130.0,0.413
2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,2412 - SKM (SIGARET KRETEK MESIN) LTLN,BACKWALL,1.34,1.26,-0.0597,296.0,281.0,-0.0507,1.52,1.58,0.0395,29613.0,28045.0,-0.0529,45012.0,44311.0,-0.0156,389.0,533.0,0.3702
2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,2412 - SKM (SIGARET KRETEK MESIN) LTLN,BACKWALL,1.29,1.26,-0.0233,1699.5,1686.67,-0.0075,1.77,1.93,0.0904,42571.0,42271.0,-0.007,75351.0,81583.0,0.0827,1920.0,2615.0,0.362
2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,2412 - SKM (SIGARET KRETEK MESIN) LTLN,BACKWALL,1.17,1.14,-0.0256,432.0,388.33,-0.1011,1.59,1.7,0.0692,48480.0,47418.0,-0.0219,77083.0,80611.0,0.0458,543.0,687.0,0.2652
2413A - SKM (SIGARET KRETEK MESIN) FF 12,2413 - SKM (SIGARET KRETEK MESIN) FF,BACKWALL,1.26,1.28,0.0159,1060.0,968.0,-0.0868,1.7,1.89,0.1118,31124.0,32288.0,0.0374,52911.0,61024.0,0.1533,1248.0,1536.0,0.2308
2413B - SKM (SIGARET KRETEK MESIN) FF 16,2413 - SKM (SIGARET KRETEK MESIN) FF,BACKWALL,1.19,1.2,0.0084,415.0,362.33,-0.1269,1.64,1.75,0.0671,40850.0,42873.0,0.0495,66994.0,75028.0,0.1199,506.0,622.0,0.2292
2413C - SKM (SIGARET KRETEK MESIN) FF 20,2413 - SKM (SIGARET KRETEK MESIN) FF,BACKWALL,1.16,1.21,0.0431,74.0,83.67,0.1307,1.3,1.43,0.1,45875.0,48759.0,0.0629,59638.0,69725.0,0.1691,114.0,176.0,0.5439
2414A - SPM (SIGARET PUTIH MESIN),2414 - SPM (SIGARET PUTIH MESIN),BACKWALL,1.28,1.29,0.0078,609.5,642.0,0.0533,1.9,2.14,0.1263,46526.0,46438.0,-0.0019,88399.0,99377.0,0.1242,643.0,898.0,0.3966
2415A - DEVICE,2415 - SIGARET ELEKTRIK,BACKWALL,1.0,1.02,0.02,24.5,33.33,0.3604,1.14,1.27,0.114,135102.0,130540.0,-0.0338,154016.0,165786.0,0.0764,43.0,79.0,0.8372
2415B - DISPOSABLE DEVICE,2415 - SIGARET ELEKTRIK,BACKWALL,1.11,1.09,-0.018,79.5,64.33,-0.1908,1.41,1.47,0.0426,82387.0,76781.0,-0.068,116166.0,112868.0,-0.0284,113.0,131.0,0.1593
2415C - LIQUID,2415 - SIGARET ELEKTRIK,BACKWALL,1.25,1.15,-0.08,139.0,141.0,0.0144,1.46,1.88,0.2877,92556.0,73615.0,-0.2046,135132.0,138396.0,0.0242,190.0,225.0,0.1842
2415E - HEATED TOBACCO,2415 - SIGARET ELEKTRIK,BACKWALL,1.0,1.83,0.83,0.5,92.67,184.34,1.0,2.17,1.17,30000.0,59824.0,0.9941,30000.0,129818.0,3.3273,1.0,128.0,127.0
"2421A - LIGHTER,MATCHES,PAPER","2421 - LIGHTER, MATCHES & PAPER",BACKWALL,1.05,1.05,0.0,247.0,232.0,-0.0607,1.13,1.19,0.0531,6683.0,6885.0,0.0302,7552.0,8193.0,0.0849,436.0,585.0,0.3417
1113A - MINERAL WATER CUP,1113 - MINERAL WATER,BCTB (FLOOR),1.27,1.32,0.0394,396.0,467.0,0.1793,1.33,1.43,0.0752,39813.0,39470.0,-0.0086,52951.0,56442.0,0.0659,596.0,982.0,0.6477
1119A - MINERAL WATER GALON 15-19L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.35,1.35,0.0,7553.5,8229.0,0.0894,2.2,2.76,0.2545,29608.0,29702.0,0.0032,65138.0,81978.0,0.2585,6879.0,8958.0,0.3022
1119B - MINERAL WATER GALON 5-6L,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.15,1.14,-0.0087,456.5,335.33,-0.2654,1.39,1.35,-0.0288,18874.0,19075.0,0.0106,26235.0,25751.0,-0.0184,658.0,745.0,0.1322
1119C - GALON,1119 - MINERAL WATER GALON,BCTB (FLOOR),1.09,1.08,-0.0092,394.0,188.0,-0.5228,1.16,1.08,-0.069,36343.0,36035.0,-0.0085,42158.0,38918.0,-0.0769,679.0,520.0,-0.2342
6111A - PACK EGG (NEGERI),6111 - PACK EGG (NEGERI),BCTB (FLOOR),9.5,9.42,-0.0084,243.5,223.0,-0.0842,1.26,1.3,0.0317,31090.0,30585.0,-0.0162,39173.0,39760.0,0.015,386.0,513.0,0.329
6111C - PACK EGG 10'S,6111 - PACK EGG (NEGERI),BCTB (FLOOR),,1.04,,,7.67,,,1.21,,,24522.0,,,29672.0,,,19.0,
6112A - BULKY EGG,6112 - BULKY EGG,BCTB (FLOOR),11.16,11.01,-0.0134,1663.5,1542.67,-0.0726,1.57,1.66,0.0573,25911.0,25363.0,-0.0211,40680.0,42103.0,0.035,2125.0,2781.0,0.3087
6121A - PACK EGG (KAMPUNG),6121 - PACK EGG (KAMPUNG),BCTB (FLOOR),5.73,5.96,0.0401,169.5,163.33,-0.0364,1.28,1.38,0.0781,24028.0,25033.0,0.0418,30756.0,34546.0,0.1232,264.0,354.0,0.3409
6131A - SALTY,6131 - SALTY EGG,BCTB (FLOOR),1.35,1.24,-0.0815,55.0,36.33,-0.3395,1.2,1.35,0.125,16011.0,14739.0,-0.0794,19213.0,19898.0,0.0357,92.0,81.0,-0.1196
1115B - REMEDIES DRINK BOX,1115 - REMEDIES DRINK,BEVERAGES,1.03,1.13,0.0971,120.0,144.33,0.2028,1.06,1.12,0.0566,18834.0,21642.0,0.1491,19964.0,24239.0,0.2141,227.0,385.0,0.696
1121A - NATA DE COCO (PERSONAL PACK),1121 - DESSERT,BEVERAGES,1.27,1.27,0.0,170.0,162.67,-0.0431,1.13,1.2,0.0619,8431.0,8244.0,-0.0222,9527.0,9893.0,0.0384,300.0,405.0,0.35
1121B - NATA DE COCO (FAMILY PACK),1121 - DESSERT,BEVERAGES,1.15,1.18,0.0261,62.0,69.0,0.1129,1.1,1.14,0.0364,23846.0,24534.0,0.0289,26231.0,27969.0,0.0663,113.0,182.0,0.6106
1121D - ICE POP,1121 - DESSERT,BEVERAGES,1.43,1.02,-0.2867,77.5,154.33,0.9914,1.19,1.18,-0.0084,14491.0,10504.0,-0.2751,17244.0,12395.0,-0.2812,130.0,393.0,2.0231
1121E - MIXED FRUIT,1121 - DESSERT,BEVERAGES,1.24,1.83,0.4758,16.5,17.33,0.0503,1.1,1.18,0.0727,11673.0,16823.0,0.4412,12840.0,19851.0,0.546,30.0,44.0,0.4667
1141A - SYRUP BOTTLE & POUCH,1141 - SYRUP,BEVERAGES,1.22,1.2,-0.0164,136.0,166.67,0.2255,1.06,1.12,0.0566,33064.0,32759.0,-0.0092,35048.0,36690.0,0.0469,256.0,448.0,0.75
1142A - SQUASH BOTTLE,1142 - SQUASH,BEVERAGES,1.37,1.32,-0.0365,63.0,31.0,-0.5079,1.12,1.06,-0.0536,24373.0,24526.0,0.0063,27298.0,25998.0,-0.0476,112.0,88.0,-0.2143
1144A - POWDER DRINK BOX,1144 - POWDER DRINK,BEVERAGES,1.0,1.0,0.0,2.5,2.0,-0.2,1.0,1.2,0.2,61260.0,58033.0,-0.0527,61260.0,69640.0,0.1368,5.0,5.0,0.0
1144C - POWDER DRINK BAG,1144 - POWDER DRINK,BEVERAGES,1.13,1.2,0.0619,27.0,59.67,1.21,1.12,1.21,0.0804,18594.0,19456.0,0.0464,20825.0,23542.0,0.1305,48.0,148.0,2.0833
1154C - RTD TEA TETRAPACK 1L,1154 - RTD TEA,BEVERAGES,1.37,1.32,-0.0365,309.0,223.67,-0.2761,1.33,1.6,0.203,15253.0,14606.0,-0.0424,20286.0,23370.0,0.152,464.0,420.0,-0.0948
1231A - TRADITIONAL DRINK SACHET 4-8S,1231 - TRADITIONAL DRINK,BEVERAGES,1.13,1.14,0.0088,180.0,193.0,0.0722,1.14,1.15,0.0088,12848.0,12594.0,-0.0198,14647.0,14483.0,-0.0112,317.0,502.0,0.5836
1231B - TRADITIONAL DRINK SACHET >=10S,1231 - TRADITIONAL DRINK,BEVERAGES,1.0,1.08,0.08,10.5,16.33,0.5552,1.0,1.07,0.07,23024.0,24806.0,0.0774,23024.0,26542.0,0.1528,21.0,46.0,1.1905
2023D - TETRAPAK LIQUID MILK 900-1000ML,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.51,1.5,-0.0066,4899.0,5126.0,0.0463,1.58,1.82,0.1519,33133.0,32329.0,-0.0243,52350.0,58839.0,0.124,6209.0,8439.0,0.3592
2023E - TETRAPAK LIQUID MILK PACKED,2023 - TETRAPACK LIQUID MILK,BEVERAGES,1.46,1.44,-0.0137,1480.5,2285.0,0.5434,1.44,1.67,0.1597,25630.0,25671.0,0.0016,36907.0,42871.0,0.1616,2050.0,4107.0,1.0034
1311A - JAM 120-180G,1311 - JAM,BREAD CORNER (BC),1.08,1.08,0.0,393.0,465.33,0.184,1.12,1.16,0.0357,22638.0,23182.0,0.024,25355.0,26891.0,0.0606,701.0,1201.0,0.7133
1311B - JAM 200-300G,1311 - JAM,BREAD CORNER (BC),1.03,1.02,-0.0097,36.0,44.67,0.2408,1.04,1.15,0.1058,27789.0,27476.0,-0.0113,28901.0,31597.0,0.0933,69.0,117.0,0.6957
1311C - JAM 340-400G,1311 - JAM,BREAD CORNER (BC),1.05,1.08,0.0286,10.5,8.33,-0.2067,1.31,1.09,-0.1679,58295.0,59464.0,0.0201,76366.0,64816.0,-0.1512,16.0,23.0,0.4375
1312A - CHOCOLATE SPREAD,1312 - CHOCOLATE SPREAD,BREAD CORNER (BC),1.03,1.03,0.0,508.5,602.67,0.1852,1.14,1.2,0.0526,42122.0,42327.0,0.0049,48019.0,50792.0,0.0577,892.0,1509.0,0.6917
1313A - CHOCO RICE 90G,1313 - CHOCO RICE,BREAD CORNER (BC),1.05,1.04,-0.0095,863.0,801.0,-0.0718,1.17,1.27,0.0855,12122.0,13619.0,0.1235,14183.0,17296.0,0.2195,1478.0,1890.0,0.2788
1313B - CHOCO RICE 225G,1313 - CHOCO RICE,BREAD CORNER (BC),1.06,1.05,-0.0094,182.5,183.33,0.0045,1.23,1.34,0.0894,27583.0,27202.0,-0.0138,33927.0,36451.0,0.0744,297.0,410.0,0.3805
1314A - CHEESE SLICE,1314 - CHEESE,BREAD CORNER (BC),1.22,1.26,0.0328,889.0,911.33,0.0251,1.25,1.36,0.088,17047.0,17343.0,0.0174,21309.0,23586.0,0.1069,1418.0,2009.0,0.4168
1314B - CHEESE BLOCK,1314 - CHEESE,BREAD CORNER (BC),1.22,1.24,0.0164,1608.0,1680.33,0.045,1.26,1.33,0.0556,21424.0,21514.0,0.0042,26994.0,28614.0,0.06,2556.0,3799.0,0.4863
1314C - CHEESE SPREAD,1314 - CHEESE,BREAD CORNER (BC),1.36,1.47,0.0809,453.0,498.67,0.1008,1.2,1.33,0.1083,21803.0,22385.0,0.0267,26164.0,29772.0,0.1379,758.0,1121.0,0.4789
6611A - WHITE BREAD,6611 - BREAD,BREAD CORNER (BC),1.05,1.05,0.0,5895.0,6379.67,0.0822,1.54,1.77,0.1494,17938.0,18198.0,0.0145,27625.0,32210.0,0.166,7642.0,10802.0,0.4135
6611B - SWEET BREAD,6611 - BREAD,BREAD CORNER (BC),1.37,1.38,0.0073,3149.0,3149.33,0.0001,1.35,1.46,0.0815,12568.0,12369.0,-0.0158,16967.0,18059.0,0.0644,4668.0,6478.0,0.3877
6611C - SANDWICH BREAD,6611 - BREAD,BREAD CORNER (BC),1.43,1.53,0.0699,1504.0,1806.0,0.2008,1.27,1.41,0.1102,8072.0,8268.0,0.0243,10251.0,11658.0,0.1373,2375.0,3850.0,0.6211
6611D - PULL APART BREAD,6611 - BREAD,BREAD CORNER (BC),1.18,1.19,0.0085,3667.0,3654.67,-0.0034,1.32,1.4,0.0606,17156.0,17284.0,0.0075,22646.0,24198.0,0.0685,5550.0,7817.0,0.4085
6612A - CAKE,6612 - CAKE,BREAD CORNER (BC),1.34,1.32,-0.0149,902.5,974.67,0.08,1.29,1.39,0.0775,9487.0,9258.0,-0.0241,12238.0,12869.0,0.0516,1394.0,2101.0,0.5072
6612B - STEAM CAKE,6612 - CAKE,BREAD CORNER (BC),1.45,1.52,0.0483,302.0,495.67,0.6413,1.32,1.54,0.1667,13631.0,13487.0,-0.0106,17993.0,20770.0,0.1543,457.0,968.0,1.1182
1111A - ENERGY DRINK LIQUID BOTTLE  100-250ML,1111 - ENERGY DRINK,CHILLER,1.46,1.3,-0.1096,141.5,114.33,-0.192,1.33,1.41,0.0602,9781.0,8754.0,-0.105,13009.0,12343.0,-0.0512,212.0,243.0,0.1462
1111B - ENERGY DRINK LIQUID CAN 200-350ML,1111 - ENERGY DRINK,CHILLER,1.39,1.3,-0.0647,65.5,52.67,-0.1959,1.16,1.14,-0.0172,14702.0,12715.0,-0.1352,17054.0,14495.0,-0.1501,113.0,139.0,0.2301
1112A - CARBONATED DRINK CAN 200-250ML,1112 - CARBONATED DRINK,CHILLER,1.48,1.49,0.0068,97.0,91.33,-0.0585,1.22,1.18,-0.0328,12451.0,15968.0,0.2825,15190.0,18842.0,0.2404,159.0,232.0,0.4591
1112B - CARBONATED DRINK CAN 300-330ML,1112 - CARBONATED DRINK,CHILLER,1.43,1.5,0.049,10.5,1.33,-0.8733,1.0,1.0,0.0,9476.0,11850.0,0.2505,9476.0,11850.0,0.2505,21.0,4.0,-0.8095
1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.19,1.39,0.1681,3272.5,1371.0,-0.5811,1.87,1.47,-0.2139,6608.0,7487.0,0.133,12357.0,11006.0,-0.1093,3496.0,2805.0,-0.1977
1112D - CARBONATED DRINK PET 425-500ML,1112 - CARBONATED DRINK,CHILLER,1.23,1.15,-0.065,76.5,99.33,0.2984,1.22,1.34,0.0984,11948.0,10965.0,-0.0823,14577.0,14693.0,0.008,125.0,222.0,0.776
1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.18,1.31,0.1102,1604.0,740.67,-0.5382,1.59,1.51,-0.0503,15556.0,16649.0,0.0703,24734.0,25140.0,0.0164,2018.0,1467.0,-0.273
1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,9.14,9.45,0.0339,408.5,420.67,0.0298,1.25,1.32,0.056,25374.0,28691.0,0.1307,31718.0,37872.0,0.194,651.0,956.0,0.4685
1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,3.53,3.29,-0.068,3112.0,3102.33,-0.0031,1.45,1.6,0.1034,11303.0,11118.0,-0.0164,16389.0,17789.0,0.0854,4288.0,5831.0,0.3598
1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.63,2.46,-0.0646,2031.5,1947.33,-0.0414,1.6,1.68,0.05,16179.0,15690.0,-0.0302,25886.0,26359.0,0.0183,2543.0,3468.0,0.3637
1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,2.89,2.98,0.0311,426.0,373.33,-0.1236,1.29,1.43,0.1085,16468.0,19230.0,0.1677,21244.0,27499.0,0.2944,662.0,781.0,0.1798
1114A - ISOTONIC DRINK PET 100-250ML,1114 - ISOTONIC DRINK,CHILLER,1.55,1.43,-0.0774,159.5,175.67,0.1014,1.14,1.2,0.0526,13075.0,12059.0,-0.0777,14905.0,14471.0,-0.0291,280.0,439.0,0.5679
1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.58,1.48,-0.0633,332.0,340.0,0.0241,1.2,1.18,-0.0167,10225.0,9403.0,-0.0804,12270.0,11096.0,-0.0957,555.0,865.0,0.5586
1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.43,1.52,0.0629,947.0,918.33,-0.0303,1.19,1.25,0.0504,14487.0,17019.0,0.1748,17240.0,21274.0,0.234,1585.0,2199.0,0.3874
1114D - ISOTONIC DRINK CAN 330ML,1114 - ISOTONIC DRINK,CHILLER,1.44,1.49,0.0347,25.0,15.67,-0.3732,1.04,1.04,0.0,9914.0,10332.0,0.0422,10311.0,10745.0,0.0421,48.0,45.0,-0.0625
1114E - ISOTONIC DRINK PET 900ML-1.5L,1114 - ISOTONIC DRINK,CHILLER,1.13,1.17,0.0354,119.0,145.0,0.2185,1.14,1.21,0.0614,21683.0,23552.0,0.0862,24719.0,28498.0,0.1529,208.0,359.0,0.726
1114F - ISOTONIC DRINK PET 2L,1114 - ISOTONIC DRINK,CHILLER,1.06,1.05,-0.0094,55.5,49.0,-0.1171,1.14,1.25,0.0965,25651.0,25614.0,-0.0014,29242.0,32018.0,0.0949,97.0,118.0,0.2165
1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.68,1.68,0.0,712.5,783.0,0.0989,1.23,1.31,0.065,13300.0,13350.0,0.0038,16359.0,17488.0,0.069,1154.0,1794.0,0.5546
1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.7,1.63,-0.0412,510.5,512.0,0.0029,1.19,1.27,0.0672,13903.0,13449.0,-0.0327,16545.0,17080.0,0.0323,855.0,1209.0,0.414
1115D - REMEDIES DRINK PET 500-600ML,1115 - REMEDIES DRINK,CHILLER,1.73,1.72,-0.0058,345.5,369.33,0.069,1.19,1.25,0.0504,15028.0,14984.0,-0.0029,17883.0,18730.0,0.0474,580.0,889.0,0.5328
1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.65,1.63,-0.0121,737.5,694.33,-0.0585,1.21,1.31,0.0826,12959.0,13009.0,0.0039,15680.0,17042.0,0.0869,1214.0,1593.0,0.3122
1116B - VITAMIN DRINK 300-500ML,1116 - VITAMIN DRINK,CHILLER,1.84,2.31,0.2554,94.5,114.67,0.2134,1.16,1.29,0.1121,13930.0,17571.0,0.2614,16159.0,22667.0,0.4027,163.0,266.0,0.6319
