BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
KAHF,3226A - MEN SOAP BOTTLE,3226 - MEN SOAP,PERSONAL CARE,1.0,1.0,0.0,1.5,0.67,-0.5533,0.5,0.33,-0.34,26967.0,26900.0,-0.0025,13484.0,8877.0,-0.3417,3.0,2.0,-0.3333
CASABLANCA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.13,1.17,0.0354,63.5,107.67,0.6956,0.56,0.39,-0.3036,17828.0,18439.0,0.0343,9984.0,7191.0,-0.2797,114.0,274.0,1.4035
DEOREX,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,,1.2,,,1.67,,,0.33,,,102000.0,,,33660.0,,,5.0,
DOVE,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.01,1.03,0.0198,42.0,54.0,0.2857,0.5,0.35,-0.3,28327.0,28575.0,0.0088,14164.0,10001.0,-0.2939,84.0,154.0,0.8333
EVANGELINE,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.05,,,10.0,,,0.53,,,16345.0,,,8663.0,,,19.0,,
GRACE AND GLOW,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,,1.0,,,2.33,,,0.33,,,46600.0,,,15378.0,,,7.0,
NIVEA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.07,1.07,0.0,148.0,111.33,-0.2478,0.54,0.37,-0.3148,30001.0,30161.0,0.0053,16201.0,11160.0,-0.3112,275.0,304.0,0.1055
POSH,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.37,1.43,0.0438,235.5,211.67,-0.1012,0.55,0.4,-0.2727,23369.0,24403.0,0.0442,12853.0,9761.0,-0.2406,425.0,531.0,0.2494
REXONA,3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.14,1.14,0.0,294.5,271.0,-0.0798,0.55,0.39,-0.2909,23145.0,23945.0,0.0346,12730.0,9339.0,-0.2664,533.0,692.0,0.2983
LADY SPEED,3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.4,1.43,0.0214,2.5,2.33,-0.068,0.62,0.39,-0.371,56840.0,67571.0,0.1888,35241.0,26353.0,-0.2522,4.0,6.0,0.5
PIXY,3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.25,1.0,-0.2,10.0,0.67,-0.933,0.5,0.33,-0.34,16320.0,11400.0,-0.3015,8160.0,3762.0,-0.539,20.0,2.0,-0.9
DEOREX,3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,1.0,1.2,0.2,2.5,3.33,0.332,0.5,0.37,-0.26,63900.0,78920.0,0.2351,31950.0,29200.0,-0.0861,5.0,9.0,0.8
NIVEA,3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,57700.0,,,19041.0,,,1.0,
BIZARRE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,3.5,3.33,-0.0486,0.5,0.33,-0.34,39900.0,40080.0,0.0045,19950.0,13226.0,-0.337,7.0,10.0,0.4286
BONAVIE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,2.0,,,0.5,,,0.5,,,116800.0,,,58400.0,,,1.0,,
CASABLANCA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.04,0.0097,14.5,37.0,1.5517,0.5,0.35,-0.3,29793.0,29020.0,-0.0259,14896.0,10157.0,-0.3181,29.0,106.0,2.6552
ESKULIN,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,,1.0,,,0.67,,,0.33,,,31500.0,,,10395.0,,,2.0,
EVANGELINE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.02,-0.0097,64.0,61.0,-0.0469,0.54,0.37,-0.3148,42858.0,42457.0,-0.0094,23143.0,15709.0,-0.3212,119.0,167.0,0.4034
EVERSENSE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.05,0.05,12.5,13.67,0.0936,0.54,0.4,-0.2593,47564.0,49890.0,0.0489,25685.0,19956.0,-0.223,23.0,34.0,0.4783
FRES & NATURAL,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.05,1.03,-0.019,10.5,10.33,-0.0162,0.52,0.38,-0.2692,32114.0,31594.0,-0.0162,16699.0,12006.0,-0.281,20.0,27.0,0.35
IMPLORA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.17,0.17,2.5,2.0,-0.2,0.5,0.33,-0.34,29780.0,33900.0,0.1383,14890.0,11187.0,-0.2487,5.0,6.0,0.2
LILITH&EVE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,0.5,1.33,1.66,0.5,0.33,-0.34,76800.0,78975.0,0.0283,38400.0,26062.0,-0.3213,1.0,4.0,3.0
MARINA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.08,0.08,27.5,22.0,-0.2,0.53,0.37,-0.3019,29625.0,30126.0,0.0169,15701.0,11147.0,-0.29,52.0,59.0,0.1346
MORRIS,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.01,-0.0194,19.5,27.67,0.419,0.5,0.35,-0.3,44182.0,42271.0,-0.0433,22091.0,14795.0,-0.3303,39.0,78.0,1.0
PINKBERRY,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.03,1.0,-0.0291,14.5,12.67,-0.1262,0.5,0.33,-0.34,45669.0,41611.0,-0.0889,22834.0,13732.0,-0.3986,29.0,38.0,0.3103
PUCELLE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.03,0.03,39.0,28.67,-0.2649,0.53,0.37,-0.3019,35873.0,36462.0,0.0164,19013.0,13491.0,-0.2904,73.0,77.0,0.0548
REGAZZA,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.02,1.03,0.0098,27.5,59.0,1.1455,0.51,0.37,-0.2745,34755.0,32536.0,-0.0638,17725.0,12038.0,-0.3208,54.0,160.0,1.963
SCARLETT,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.07,1.04,-0.028,62.5,57.0,-0.088,0.57,0.4,-0.2982,64453.0,62338.0,-0.0328,36738.0,24935.0,-0.3213,110.0,144.0,0.3091
VITALIS,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.04,0.04,17.0,17.0,0.0,0.52,0.33,-0.3654,45303.0,46953.0,0.0364,23558.0,15494.0,-0.3423,33.0,51.0,0.5455
VIVELLE,3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,1.5,0.67,-0.5533,0.5,0.33,-0.34,30500.0,30750.0,0.0082,15250.0,10148.0,-0.3346,3.0,2.0,-0.3333
MARINA,3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.06,1.0,-0.0566,17.5,9.0,-0.4857,0.53,0.38,-0.283,25289.0,23944.0,-0.0532,13403.0,9099.0,-0.3211,33.0,24.0,-0.2727
POSH,3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.02,1.06,0.0392,51.5,51.33,-0.0033,0.55,0.39,-0.2909,24795.0,26182.0,0.0559,13637.0,10211.0,-0.2512,94.0,131.0,0.3936
CASABLANCA,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.0,1.0,0.0,5.5,19.0,2.4545,0.5,0.38,-0.24,18118.0,17921.0,-0.0109,9059.0,6810.0,-0.2483,11.0,50.0,3.5455
FRES & NATURAL,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.13,1.2,0.0619,126.0,159.33,0.2645,0.56,0.42,-0.25,16254.0,17280.0,0.0631,9102.0,7258.0,-0.2026,226.0,375.0,0.6593
ZWITSAL,3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.0,1.04,0.04,6.5,9.33,0.4354,0.5,0.41,-0.18,38246.0,40671.0,0.0634,19123.0,16675.0,-0.128,13.0,23.0,0.7692
VITALIS,3234B - WOMEN COLOGNE 120-200ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.03,1.04,0.0097,19.5,16.33,-0.1626,0.51,0.36,-0.2941,28644.0,29367.0,0.0252,14608.0,10572.0,-0.2763,38.0,46.0,0.2105
CASABLANCA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.16,1.22,0.0517,54.0,138.33,1.5617,0.55,0.39,-0.2909,18570.0,19105.0,0.0288,10214.0,7451.0,-0.2705,99.0,351.0,2.5455
KAHF,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.05,1.06,0.0095,65.5,63.33,-0.0331,0.54,0.36,-0.3333,27497.0,27977.0,0.0175,14848.0,10072.0,-0.3217,122.0,176.0,0.4426
NIVEA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.11,1.2,0.0811,100.5,91.67,-0.0879,0.53,0.35,-0.3396,28033.0,30337.0,0.0822,14857.0,10618.0,-0.2853,191.0,259.0,0.356
POSH,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.35,1.47,0.0889,130.0,107.0,-0.1769,0.55,0.41,-0.2545,22955.0,24997.0,0.089,12625.0,10249.0,-0.1882,237.0,262.0,0.1055
REXONA,3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.14,1.08,-0.0526,159.0,157.33,-0.0105,0.54,0.38,-0.2963,25170.0,24818.0,-0.014,13592.0,9431.0,-0.3061,297.0,410.0,0.3805
DEOREX,3236A - MEN DEO SPRAY,3236 - MEN DEO SPRAY,PERSONAL CARE,,1.0,,,1.33,,,0.33,,,65000.0,,,21450.0,,,4.0,
NIVEA,3236A - MEN DEO SPRAY,3236 - MEN DEO SPRAY,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,55600.0,,,18348.0,,,1.0,
AXE,3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.08,1.12,0.037,12.0,16.0,0.3333,0.52,0.36,-0.3077,44188.0,45358.0,0.0265,22978.0,16329.0,-0.2894,23.0,45.0,0.9565
POSH,3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.12,1.1,-0.0179,45.0,48.67,0.0816,0.56,0.39,-0.3036,27236.0,26684.0,-0.0203,15252.0,10407.0,-0.3177,80.0,125.0,0.5625
AXE,3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.07,1.0,-0.0654,7.5,3.67,-0.5107,0.58,0.33,-0.431,14967.0,14727.0,-0.016,8681.0,4860.0,-0.4402,13.0,11.0,-0.1538
CASABLANCA,3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.0,1.04,0.04,14.0,24.33,0.7379,0.54,0.39,-0.2778,18836.0,18752.0,-0.0045,10171.0,7313.0,-0.281,26.0,63.0,1.4231
BELLAGIO,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.1,1.02,-0.0727,30.0,16.67,-0.4443,0.62,0.44,-0.2903,43023.0,34710.0,-0.1932,26674.0,15272.0,-0.4275,48.0,38.0,-0.2083
BRAVEN,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,12.5,15.33,0.2264,0.5,0.37,-0.26,45500.0,45530.0,0.0007,22750.0,16846.0,-0.2595,25.0,41.0,0.64
CASABLANCA,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.02,0.02,9.5,13.67,0.4389,0.5,0.36,-0.28,28574.0,28710.0,0.0048,14287.0,10336.0,-0.2765,19.0,38.0,1.0
ELVICTO,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,121800.0,,,40194.0,,,1.0,
GATSBY,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.03,0.03,19.0,21.33,0.1226,0.53,0.36,-0.3208,35745.0,37916.0,0.0607,18945.0,13650.0,-0.2795,36.0,60.0,0.6667
HOSE,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,8.0,11.33,0.4162,0.5,0.37,-0.26,43088.0,44618.0,0.0355,21544.0,16509.0,-0.2337,16.0,31.0,0.9375
KAHF,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,2.0,2.0,0.0,0.5,0.4,-0.2,75050.0,77083.0,0.0271,37525.0,30833.0,-0.1783,4.0,5.0,0.25
MORRIS,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.05,0.05,12.5,20.0,0.6,0.54,0.37,-0.3148,47324.0,47197.0,-0.0027,25555.0,17463.0,-0.3167,23.0,54.0,1.3478
NAPOLEON,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,9.5,7.33,-0.2284,0.5,0.33,-0.34,45353.0,51518.0,0.1359,22676.0,17001.0,-0.2503,19.0,22.0,0.1579
POSH,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,12.0,19.33,0.6108,0.52,0.36,-0.3077,30000.0,30016.0,0.0005,15600.0,10806.0,-0.3073,23.0,53.0,1.3043
ROMANO,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.04,1.1,0.0577,25.0,25.67,0.0268,0.54,0.36,-0.3333,19922.0,24797.0,0.2447,10758.0,8927.0,-0.1702,46.0,71.0,0.5435
VITALIS,3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.0,1.0,0.0,3.5,4.67,0.3343,0.5,0.33,-0.34,41586.0,41586.0,0.0,20793.0,13723.0,-0.34,7.0,14.0,1.0
AMATERASUN,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,7.5,8.67,0.156,0.54,0.33,-0.3889,39000.0,39058.0,0.0015,21060.0,12889.0,-0.388,14.0,26.0,0.8571
AZARINE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.03,1.01,-0.0194,39.5,32.33,-0.1815,0.5,0.36,-0.28,41966.0,39996.0,-0.0469,20983.0,14399.0,-0.3138,79.0,90.0,0.1392
BANANA BOAT,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,162000.0,,,53460.0,,,1.0,
BIORE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.06,1.13,0.066,16.5,18.0,0.0909,0.53,0.35,-0.3396,41976.0,43869.0,0.0451,22247.0,15354.0,-0.3098,31.0,52.0,0.6774
CLEAN FACE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,4.0,6.67,0.6675,0.5,0.33,-0.34,34750.0,31110.0,-0.1047,17375.0,10266.0,-0.4092,8.0,20.0,1.5
DERMIES,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.03,0.03,9.5,9.67,0.0179,0.5,0.37,-0.26,35000.0,33362.0,-0.0468,17500.0,12344.0,-0.2946,19.0,26.0,0.3684
EMINA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.04,1.0,-0.0385,12.0,9.67,-0.1942,0.5,0.33,-0.34,35296.0,35376.0,0.0023,17648.0,11674.0,-0.3385,24.0,29.0,0.2083
ERHA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,125000.0,,,41250.0,,,1.0,
GARNIER,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.41,0.41,5.5,9.67,0.7582,0.5,0.36,-0.28,42000.0,59379.0,0.4138,21000.0,21376.0,0.0179,11.0,27.0,1.4545
GLOW&LOVELY,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.05,1.16,0.1048,9.5,21.0,1.2105,0.5,0.36,-0.28,42158.0,46483.0,0.1026,21079.0,16734.0,-0.2061,19.0,59.0,2.1053
HANASUI,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.01,1.07,0.0594,39.0,44.0,0.1282,0.53,0.35,-0.3396,34296.0,35127.0,0.0242,18177.0,12294.0,-0.3237,74.0,124.0,0.6757
HOSE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,,,1.5,,,0.5,,,45900.0,,,22950.0,,,3.0,,
IMPLORA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,4.0,4.33,0.0825,0.5,0.33,-0.34,44100.0,44169.0,0.0016,22050.0,14576.0,-0.339,8.0,13.0,0.625
KAHF,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,4.5,3.33,-0.26,0.5,0.37,-0.26,47033.0,47670.0,0.0135,23516.0,17638.0,-0.25,9.0,9.0,0.0
NIVEA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,0.67,,,0.33,,,65800.0,,,21714.0,,,2.0,
NPURE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.33,-0.34,93300.0,89300.0,-0.0429,46650.0,29469.0,-0.3683,1.0,3.0,2.0
PIGEON,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,6.0,3.67,-0.3883,0.5,0.33,-0.34,42900.0,42900.0,0.0,21450.0,14157.0,-0.34,12.0,11.0,-0.0833
PINKBERRY,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,0.33,,,0.33,,,42900.0,,,14157.0,,,1.0,
POND'S,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.32,1.04,-0.2121,20.5,34.33,0.6746,0.57,0.39,-0.3158,55361.0,40502.0,-0.2684,31556.0,15796.0,-0.4994,36.0,88.0,1.4444
SARIAYU,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.0,0.0,0.5,0.33,-0.34,0.5,0.33,-0.34,34700.0,39300.0,0.1326,17350.0,12969.0,-0.2525,1.0,1.0,0.0
SCARLETT,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.08,1.0,-0.0741,12.0,9.0,-0.25,0.52,0.43,-0.1731,43275.0,40122.0,-0.0729,22503.0,17252.0,-0.2333,23.0,21.0,-0.087
SHINZU'I,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.0,1.11,0.11,5.5,3.0,-0.4545,0.5,0.33,-0.34,39000.0,43333.0,0.1111,19500.0,14300.0,-0.2667,11.0,9.0,-0.1818
SKIN AQUA,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,,1.0,,,0.67,,,0.33,,,74550.0,,,24602.0,,,2.0,
SKINTIFIC,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.25,1.12,-0.104,2.0,2.67,0.335,0.5,0.38,-0.24,125675.0,135112.0,0.0751,62838.0,51343.0,-0.1829,4.0,7.0,0.75
THE ORIGINOTE,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.14,1.0,-0.1228,3.5,2.67,-0.2371,0.5,0.33,-0.34,54157.0,48562.0,-0.1033,27078.0,16025.0,-0.4082,7.0,8.0,0.1429
WARDAH,3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.02,1.22,0.1961,57.5,56.67,-0.0144,0.51,0.36,-0.2941,41024.0,49084.0,0.1965,20922.0,17670.0,-0.1554,112.0,156.0,0.3929
ACNES,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.02,1.02,0.0,60.5,72.33,0.1955,0.53,0.38,-0.283,20734.0,20687.0,-0.0023,10989.0,7861.0,-0.2846,114.0,188.0,0.6491
CETAPHIL,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,4.5,0.67,-0.8511,0.5,0.33,-0.34,55944.0,55900.0,-0.0008,27972.0,18447.0,-0.3405,9.0,2.0,-0.7778
COSRX,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,0.5,0.67,0.34,0.5,0.33,-0.34,59000.0,59600.0,0.0102,29500.0,19668.0,-0.3333,1.0,2.0,1.0
DERMIES,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.05,1.05,0.0,22.0,12.33,-0.4395,0.56,0.35,-0.375,36591.0,31586.0,-0.1368,20491.0,11055.0,-0.4605,39.0,35.0,-0.1026
EMINA,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,37.5,31.0,-0.1733,0.51,0.36,-0.2941,22565.0,23253.0,0.0305,11508.0,8371.0,-0.2726,73.0,87.0,0.1918
ERHA,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,,1.0,,,1.0,,,0.33,,,73233.0,,,24167.0,,,3.0,
GARNIER,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.04,0.04,10.5,9.33,-0.1114,0.52,0.33,-0.3654,26543.0,27564.0,0.0385,13802.0,9096.0,-0.341,20.0,28.0,0.4
GLOW&LOVELY,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.08,0.08,10.0,8.67,-0.133,0.5,0.36,-0.28,20470.0,23762.0,0.1608,10235.0,8554.0,-0.1642,20.0,24.0,0.2
LOREAL,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,,,0.5,,,0.5,,,33600.0,,,16800.0,,,1.0,,
POND'S,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.06,0.06,13.0,10.67,-0.1792,0.52,0.34,-0.3462,26812.0,28756.0,0.0725,13942.0,9777.0,-0.2987,25.0,31.0,0.24
SAFI,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,1.5,2.33,0.5533,0.5,0.33,-0.34,15900.0,17486.0,0.0997,7950.0,5770.0,-0.2742,3.0,7.0,1.3333
SENKA,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.05,1.0,-0.0476,10.0,0.33,-0.967,0.56,0.33,-0.4107,40425.0,38500.0,-0.0476,22638.0,12705.0,-0.4388,18.0,1.0,-0.9444
SOMETHINC,3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,14.0,1.0,-0.9286,0.52,0.33,-0.3654,43000.0,43000.0,0.0,22360.0,14190.0,-0.3654,27.0,3.0,-0.8889
ACNES,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,3.5,5.67,0.62,0.58,0.33,-0.431,30286.0,30300.0,0.0005,17566.0,9999.0,-0.4308,6.0,17.0,1.8333
BDL,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.0,0.0,12.5,13.0,0.04,0.5,0.34,-0.32,26500.0,26518.0,0.0007,13250.0,9016.0,-0.3195,25.0,38.0,0.52
CLEAN&CLEAR,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.11,1.11,0.0,66.5,59.0,-0.1128,0.55,0.39,-0.2909,32659.0,33039.0,0.0116,17962.0,12885.0,-0.2827,122.0,150.0,0.2295
EMINA,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,,1.0,,,5.0,,,0.33,,,36827.0,,,12153.0,,,15.0,
ERHA,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,,1.0,,,0.67,,,0.33,,,84950.0,,,28034.0,,,2.0,
GARNIER,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.17,1.33,0.1368,87.5,98.33,0.1238,0.53,0.4,-0.2453,48782.0,56182.0,0.1517,25854.0,22473.0,-0.1308,166.0,244.0,0.4699
GINZA,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.03,1.0,-0.0291,14.5,12.33,-0.1497,0.5,0.35,-0.3,40862.0,39500.0,-0.0333,20431.0,13825.0,-0.3233,29.0,35.0,0.2069
GLAD2GLOW,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.01,1.02,0.0099,40.0,37.67,-0.0582,0.55,0.37,-0.3273,42969.0,43472.0,0.0117,23633.0,16085.0,-0.3194,73.0,102.0,0.3973
GLOW&LOVELY,3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.68,1.66,-0.0119,66.5,111.33,0.6741,0.56,0.44,-0.2143,57742.0,57437.0,-0.0053,32336.0,25272.0,-0.2185,119.0,254.0,1.1345
