PLU,DESCP,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
465985,FIESTA CHICKEN STIKIE 200G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.0,1.0,0.0,3.5,2.0,-0.4286,1.0,1.0,0.0,32500.0,32500.0,0.0,32500.0,32500.0,0.0,7.0,6.0,-0.1429
466008,FIESTA CHICKEN SPICY WING 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,,1.11,,,9.33,,,1.17,,,71900.0,,,84123.0,,,24.0,
425837,KANZLER CHICKEN NUG CR 450G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.05,1.02,-0.0286,49.0,56.0,0.1429,1.14,1.15,0.0088,61919.0,60054.0,-0.0301,70588.0,69062.0,-0.0216,86.0,146.0,0.6977
425838,KANZLER CHICKEN NUG ORI450G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.05,1.01,-0.0381,33.0,34.33,0.0403,1.16,1.12,-0.0345,60562.0,58594.0,-0.0325,70252.0,65625.0,-0.0659,57.0,92.0,0.614
440267,KANZLER NUG STICK CRSP 450G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.08,1.02,-0.0556,33.0,41.33,0.2524,1.1,1.2,0.0909,63362.0,59850.0,-0.0554,69698.0,71820.0,0.0304,60.0,103.0,0.7167
445034,KANZLER CKN NUGCR SPICY450G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.02,1.03,0.0098,22.0,25.67,0.1668,1.1,1.03,-0.0636,63307.0,63508.0,0.0032,69638.0,65413.0,-0.0607,40.0,75.0,0.875
103891,SO GOOD CHICKEN ORI STK 200G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.02,1.02,0.0,27.0,22.0,-0.1852,1.08,1.02,-0.0556,27163.0,26838.0,-0.012,29336.0,27375.0,-0.0668,50.0,65.0,0.3
106962,SO GOOD JETZ ORI 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.0,,,0.5,,,1.0,,,57200.0,,,57200.0,,,1.0,,
110599,SO GOOD CHICKEN SPICY WING 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.14,1.09,-0.0439,24.5,31.67,0.2927,1.14,1.16,0.0175,69608.0,66842.0,-0.0397,79353.0,77537.0,-0.0229,43.0,82.0,0.907
112238,SO GOOD CHICKEN KARAGE 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.04,1.0,-0.0385,12.0,11.33,-0.0558,1.04,1.13,0.0865,61546.0,59053.0,-0.0405,64008.0,66730.0,0.0425,23.0,30.0,0.3043
123489,SO GOOD CHICKEN STK PRM 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.0,1.03,0.03,9.5,10.0,0.0526,1.46,1.2,-0.1781,58658.0,62633.0,0.0678,85641.0,75160.0,-0.1224,13.0,25.0,0.9231
192510,SO GOOD CHICKEN NUG ORI 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.07,1.06,-0.0093,30.5,28.0,-0.082,1.15,1.02,-0.113,53470.0,53289.0,-0.0034,61490.0,54355.0,-0.116,53.0,82.0,0.5472
196201,SO GOOD CHICKEN DINOBITES 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.08,1.09,0.0093,32.0,41.0,0.2812,1.1,1.16,0.0545,57577.0,57203.0,-0.0065,63335.0,66355.0,0.0477,58.0,106.0,0.8276
229309,SO GOOD CHICKEN NUG ALPABET400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.2,1.07,-0.1083,17.5,10.0,-0.4286,1.13,1.43,0.2655,63329.0,59233.0,-0.0647,71562.0,84703.0,0.1836,31.0,21.0,-0.3226
427935,SO GOOD CHICKEN WINGS BBQ 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.0,1.0,0.0,2.0,1.67,-0.165,1.33,1.0,-0.2481,62400.0,62660.0,0.0042,82992.0,62660.0,-0.245,3.0,5.0,0.6667
433920,SO GOOD CKN NUG CRISPY 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.17,1.04,-0.1111,44.0,36.67,-0.1666,1.24,1.13,-0.0887,66415.0,58705.0,-0.1161,82355.0,66337.0,-0.1945,71.0,97.0,0.3662
444380,SO GOOD CHICKEN NUG MAC CHS400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.09,1.07,-0.0183,17.5,19.67,0.124,1.03,1.09,0.0583,60691.0,59797.0,-0.0147,62512.0,65179.0,0.0427,34.0,54.0,0.5882
459268,SO GOOD CKN NUG HOT CRISPY 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,,1.08,,,4.0,,,1.0,,,64908.0,,,64908.0,,,12.0,
465772,SO GOOD CHICKEN STK CRISPY 400G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.0,1.04,0.04,26.5,23.33,-0.1196,1.1,1.15,0.0455,57070.0,59784.0,0.0476,62777.0,68752.0,0.0952,48.0,61.0,0.2708
123649,SO NICE SEDAAAP CHICKEN NUG500G,6231 - CHICKEN NUGGET,FREEZER NUGGET,1.01,1.04,0.0297,118.5,108.0,-0.0886,1.06,1.2,0.1321,39795.0,40702.0,0.0228,42183.0,48842.0,0.1579,223.0,271.0,0.2152
227604,FIESTA SHOESTRING 500G,6232 - VEGETABLE,FREEZER NUGGET,1.03,1.04,0.0097,88.0,94.67,0.0758,1.11,1.16,0.045,27849.0,28113.0,0.0095,30912.0,32611.0,0.055,158.0,244.0,0.5443
105384,GOLDEN FARM FF SHOESTRG 1KG,6232 - VEGETABLE,FREEZER NUGGET,1.02,1.09,0.0686,24.5,25.0,0.0204,1.11,1.14,0.027,51898.0,55331.0,0.0661,57607.0,63077.0,0.095,44.0,66.0,0.5
105930,GOLDEN FARM MIX VEGE 500G,6232 - VEGETABLE,FREEZER NUGGET,1.0,1.0,0.0,11.0,2.67,-0.7573,1.0,1.0,0.0,30836.0,29712.0,-0.0365,30836.0,29712.0,-0.0365,22.0,8.0,-0.6364
106094,GOLDEN FARM FF COATED 500G,6232 - VEGETABLE,FREEZER NUGGET,1.0,1.05,0.05,6.5,19.67,2.0262,1.0,1.2,0.2,34900.0,36912.0,0.0577,34900.0,44294.0,0.2692,13.0,49.0,2.7692
112677,GOLDEN FARM NUG POTATO 750G,6232 - VEGETABLE,FREEZER NUGGET,1.0,1.0,0.0,6.0,3.33,-0.445,1.0,1.0,0.0,51033.0,49900.0,-0.0222,51033.0,49900.0,-0.0222,12.0,10.0,-0.1667
443684,RYOU STRIPLOIN STRIPS 140G,6711 - BEEF MEAT,FREEZER NUGGET,1.0,,,0.5,,,1.0,,,37500.0,,,37500.0,,,1.0,,
125642,SO GOOD PAHA&DADA AYAM 1KG,6721 - BROILER,FREEZER NUGGET,1.0,1.0,0.0,3.5,2.33,-0.3343,1.0,1.4,0.4,61929.0,61643.0,-0.0046,61929.0,86300.0,0.3935,7.0,5.0,-0.2857
444582,AICE SW COOKIES PANDA 6X45ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.2,0.2,51600.0,51600.0,0.0,51600.0,61920.0,0.2,2.0,5.0,1.5
148297,CAMPINA NEAPOLITAN 350ML/D,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.05,1.0,-0.0476,59.0,3.33,-0.9436,1.03,1.0,-0.0291,28640.0,26200.0,-0.0852,29499.0,26200.0,-0.1118,115.0,10.0,-0.913
447404,CAMPINA COOKIE CREAMY 350ML/D,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.05,1.0,-0.0476,30.0,0.33,-0.989,1.03,1.0,-0.0291,27400.0,26000.0,-0.0511,28222.0,26000.0,-0.0787,58.0,1.0,-0.9828
450480,CAMPINA NEAPOLITAN 350ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.04,1.04,0.0,12.5,53.33,3.2664,1.04,1.03,-0.0096,27040.0,27849.0,0.0299,28122.0,28684.0,0.02,24.0,155.0,5.4583
450481,CAMPINA COOKIE CREAMY 350ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.0,1.02,0.02,20.0,40.0,1.0,1.11,1.15,0.036,26000.0,27297.0,0.0499,28860.0,31392.0,0.0877,36.0,104.0,1.8889
123411,WALL'S MINI CT TRMS&CHO 12X28ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.01,1.02,0.0099,109.0,58.67,-0.4617,1.06,1.07,0.0094,38199.0,38523.0,0.0085,40491.0,41220.0,0.018,205.0,165.0,-0.1951
428497,WALL'S MINI CNT OREO 12X28ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.01,1.02,0.0099,172.5,94.0,-0.4551,1.11,1.12,0.009,37586.0,37848.0,0.007,41720.0,42390.0,0.0161,312.0,252.0,-0.1923
434284,WALL'S SQ CHOCO CASHEW CUP410ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.0,1.0,0.0,8.5,0.33,-0.9612,1.0,1.0,0.0,45012.0,45200.0,0.0042,45012.0,45200.0,0.0042,17.0,1.0,-0.9412
441250,WALL'S MANGO COCONUT DLGT 350ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.04,1.0,-0.0385,13.0,5.0,-0.6154,1.0,1.07,0.07,25442.0,24753.0,-0.0271,25442.0,26486.0,0.041,26.0,14.0,-0.4615
447836,WALLS TROPICAL DELIGHT 350ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.06,1.05,-0.0094,62.0,140.0,1.2581,1.04,1.05,0.0096,26320.0,25864.0,-0.0173,27373.0,27157.0,-0.0079,119.0,401.0,2.3697
449975,WALLS MAGNUM MINI ALMDSTR6X45ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.03,1.04,0.0097,30.5,77.33,1.5354,1.09,1.08,-0.0092,56803.0,57248.0,0.0078,61915.0,61828.0,-0.0014,56.0,214.0,2.8214
465702,WALLS MAGNUM MINI WHTCHO 6X45ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.0,,,1.5,,,1.0,,,55000.0,,,55000.0,,,3.0,,
620050,WALL'S 3IN1 NEOPOLITANA 350ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.19,1.03,-0.1345,172.0,258.0,0.5,1.07,1.08,0.0093,29617.0,25493.0,-0.1392,31690.0,27532.0,-0.1312,323.0,716.0,1.2167
893872,WALLS OREO MINI STK 6X48ML,6241 - TAKE HOME ICE CREAM,ICE CREAM,1.0,1.06,0.06,1.5,62.0,40.3333,1.0,1.13,0.13,36500.0,38726.0,0.061,36500.0,43760.0,0.1989,3.0,165.0,54.0
413470,AICE MOCHI CHOCOLATE 45G,6242 - IMPULSE ICE CREAM,ICE CREAM,1.92,1.62,-0.1562,6.5,8.0,0.2308,1.0,1.41,0.41,7369.0,6338.0,-0.1399,7369.0,8937.0,0.2128,13.0,17.0,0.3077
416483,AICE CHOCO SUNDAE 100ML,6242 - IMPULSE ICE CREAM,ICE CREAM,2.0,1.75,-0.125,0.5,1.33,1.66,1.0,1.33,0.33,13400.0,12075.0,-0.0989,13400.0,16060.0,0.1985,1.0,3.0,2.0
419694,AICE 3COLORS CUP 95G,6242 - IMPULSE ICE CREAM,ICE CREAM,1.17,1.0,-0.1453,3.0,3.33,0.11,1.0,1.11,0.11,11900.0,10400.0,-0.1261,11900.0,11544.0,-0.0299,6.0,9.0,0.5
426058,AICE CHOCO CRISPY 60G,6242 - IMPULSE ICE CREAM,ICE CREAM,1.88,1.72,-0.0851,29.0,51.0,0.7586,1.16,1.13,-0.0259,12612.0,11624.0,-0.0783,14630.0,13135.0,-0.1022,50.0,135.0,1.7
426059,AICE CHOCO ALMOND 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.41,1.23,-0.1277,13.5,15.67,0.1607,1.04,1.12,0.0769,17778.0,15668.0,-0.1187,18489.0,17548.0,-0.0509,26.0,42.0,0.6154
431033,AICE SWEET CORN 52G,6242 - IMPULSE ICE CREAM,ICE CREAM,1.68,1.9,0.131,56.0,22.67,-0.5952,1.19,1.03,-0.1345,8198.0,8935.0,0.0899,9756.0,9203.0,-0.0567,94.0,66.0,-0.2979
435058,AICE CHOCOLATE STRIKE 140ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.27,1.21,-0.0472,13.0,4.67,-0.6408,1.18,1.0,-0.1525,16554.0,15843.0,-0.043,19534.0,15843.0,-0.189,22.0,14.0,-0.3636
435143,AICE STRAWBERRY CRISPY 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.92,1.39,-0.276,43.0,42.67,-0.0077,1.15,1.08,-0.0609,9122.0,6495.0,-0.288,10490.0,7015.0,-0.3313,75.0,118.0,0.5733
435211,AICE BLUEBERRY COOKIES 65G,6242 - IMPULSE ICE CREAM,ICE CREAM,1.0,,,0.5,,,1.0,,,7800.0,,,7800.0,,,1.0,,
436085,AICE HISTERIA 70ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.42,1.45,0.0211,30.0,45.0,0.5,1.09,1.16,0.0642,13235.0,13590.0,0.0268,14426.0,15764.0,0.0927,55.0,116.0,1.1091
440841,AICE BANANA CRISPY 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.2,1.12,-0.0667,2.5,2.67,0.068,1.67,1.0,-0.4012,7920.0,7500.0,-0.053,13226.0,7500.0,-0.4329,3.0,8.0,1.6667
441500,AICE HISTERIA PEACH 70ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.32,1.44,0.0909,22.0,41.33,0.8786,1.05,1.18,0.1238,12318.0,13435.0,0.0907,12934.0,15853.0,0.2257,42.0,105.0,1.5
444309,AICE MOCHI PEACH 45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.5,1.25,-0.1667,2.0,1.33,-0.335,1.33,1.0,-0.2481,5750.0,4875.0,-0.1522,7648.0,4875.0,-0.3626,3.0,4.0,0.3333
444310,AICE MOCHI BANANA 45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.44,1.44,0.0,4.5,3.0,-0.3333,1.12,1.0,-0.1071,5500.0,5633.0,0.0242,6160.0,5633.0,-0.0856,8.0,9.0,0.125
445406,AICE CRISPY BALLS CHO MALT 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.38,1.45,0.0507,18.5,14.0,-0.2432,1.03,1.05,0.0194,9678.0,9800.0,0.0126,9968.0,10290.0,0.0323,36.0,40.0,0.1111
445731,AICE CLASSIC CHOCO ALMOND 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.36,1.56,0.1471,12.5,11.33,-0.0936,1.04,1.06,0.0192,17184.0,19974.0,0.1624,17871.0,21172.0,0.1847,24.0,32.0,0.3333
118259,CAMPINA HULA2 KTN HTM45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.6,1.6,0.0,236.0,200.0,-0.1525,1.16,1.23,0.0603,8285.0,8447.0,0.0196,9611.0,10390.0,0.0811,406.0,489.0,0.2044
118855,CAMPINA SPONGEBOB STR CUP 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.29,1.17,-0.093,88.0,86.33,-0.019,1.05,1.16,0.1048,7597.0,7200.0,-0.0523,7977.0,8352.0,0.047,168.0,223.0,0.3274
226557,CAMPINA CONCERTO CHO VNL 110ML,6242 - IMPULSE ICE CREAM,ICE CREAM,2.02,1.26,-0.3762,63.5,34.0,-0.4646,1.09,1.07,-0.0183,19418.0,13409.0,-0.3095,21166.0,14348.0,-0.3221,117.0,95.0,-0.188
265357,CAMPINA SPONGEBOB STK 70ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.44,1.22,-0.1528,158.5,147.33,-0.0705,1.08,1.09,0.0093,8123.0,7340.0,-0.0964,8773.0,8001.0,-0.088,293.0,404.0,0.3788
402149,CAMPINA HAPPYCOW VNL CUP 85ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.26,1.2,-0.0476,90.5,92.67,0.024,1.06,1.11,0.0472,11106.0,10939.0,-0.015,11772.0,12142.0,0.0314,170.0,250.0,0.4706
405303,CAMPINA PATRICK STICK 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.42,1.07,-0.2465,60.5,23.0,-0.6198,1.03,1.08,0.0485,7959.0,6557.0,-0.1762,8198.0,7082.0,-0.1361,117.0,64.0,-0.453
411845,CAMPINA CONCERTO COOKIE CRM80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.86,1.33,-0.2849,219.0,111.0,-0.4932,1.11,1.24,0.1171,11113.0,8482.0,-0.2367,12335.0,10518.0,-0.1473,396.0,268.0,-0.3232
417606,CAMPINA FROZEN VANILLA 55ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.2,1.22,0.0167,107.5,91.0,-0.1535,1.12,1.1,-0.0179,6776.0,7478.0,0.1036,7589.0,8226.0,0.0839,192.0,248.0,0.2917
418145,CAMPINA CONCERTO MIDI STR 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.82,1.26,-0.3077,171.5,78.0,-0.5452,1.09,1.14,0.0459,10859.0,8279.0,-0.2376,11836.0,9438.0,-0.2026,315.0,206.0,-0.346
427289,CAMPINA HULA2 DURIAN CUP 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.27,1.18,-0.0709,102.5,83.33,-0.187,1.1,1.12,0.0182,19750.0,18882.0,-0.0439,21725.0,21148.0,-0.0266,187.0,224.0,0.1979
433057,CAMPINA MOCHI CHOCO CHUNK 45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.0,,,3.0,,,1.2,,,7667.0,,,9200.0,,,5.0,,
437064,CAMPINA CASHEW NUT 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.74,1.32,-0.2414,57.0,38.0,-0.3333,1.09,1.05,-0.0367,19303.0,15780.0,-0.1825,21040.0,16569.0,-0.2125,105.0,109.0,0.0381
437869,CAMPINA DISNEY MELON STR 55ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.33,1.4,0.0526,1.5,1.67,0.1133,1.0,1.0,0.0,7033.0,9660.0,0.3735,7033.0,9660.0,0.3735,3.0,5.0,0.6667
438406,CAMPINA STR CHSCAKE CUP 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.1,1.14,0.0364,65.0,33.0,-0.4923,1.03,1.09,0.0583,14413.0,14917.0,0.035,14845.0,16260.0,0.0953,126.0,91.0,-0.2778
440268,CAMPINA HULA2 ALPUKAT 45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.57,1.52,-0.0318,186.5,155.33,-0.1671,1.09,1.13,0.0367,7566.0,7785.0,0.0289,8247.0,8797.0,0.0667,341.0,414.0,0.2141
443769,CAMPINA TROP DB CRUNCH 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.71,1.74,0.0175,53.5,14.0,-0.7383,1.13,1.11,-0.0177,10394.0,11083.0,0.0663,11745.0,12302.0,0.0474,95.0,38.0,-0.6
444381,CAMPINA MARVEL STR CHS CUP 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.14,1.5,0.3158,3.5,2.0,-0.4286,1.0,1.0,0.0,6343.0,8400.0,0.3243,6343.0,8400.0,0.3243,7.0,6.0,-0.1429
445876,CAMPINA CONCERTO ICOWNIC 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.46,1.23,-0.1575,61.5,45.67,-0.2574,1.09,1.06,-0.0275,11070.0,9731.0,-0.121,12066.0,10315.0,-0.1451,113.0,129.0,0.1416
447405,CAMPINA RAINBOW POPS 60ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.48,1.35,-0.0878,133.5,102.0,-0.236,1.36,1.22,-0.1029,6786.0,6525.0,-0.0385,9229.0,7960.0,-0.1375,196.0,251.0,0.2806
450875,CAMPINA KOREAN SHINE MUSCAT55ML,6242 - IMPULSE ICE CREAM,ICE CREAM,,1.74,,,111.33,,,1.13,,,7964.0,,,8999.0,,,296.0,
459294,CAMPINA SEOUL LYCHEE YOG 55ML,6242 - IMPULSE ICE CREAM,ICE CREAM,,1.2,,,5.0,,,1.07,,,5527.0,,,5914.0,,,14.0,
459295,CAMPINA FRUITZY 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,,1.46,,,21.0,,,1.07,,,7498.0,,,8023.0,,,59.0,
46238,CAMPINA HEART PACK 85ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.0,,,1.0,,,2.0,,,5700.0,,,11400.0,,,1.0,,
46240,CAMPINA HULA2 KCG HIJAU 45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.7,1.73,0.0176,339.0,315.0,-0.0708,1.16,1.18,0.0172,8671.0,9033.0,0.0417,10058.0,10659.0,0.0598,587.0,800.0,0.3629
46251,CAMPINA OLYMPIA CHOCO CUP 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.4,1.13,-0.1929,26.5,10.33,-0.6102,1.06,1.15,0.0849,7792.0,6474.0,-0.1691,8260.0,7445.0,-0.0987,50.0,27.0,-0.46
46260,CAMPINA TROP CHOCO PACK 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,2.16,1.63,-0.2454,40.5,67.33,0.6625,1.08,1.15,0.0648,13065.0,10459.0,-0.1995,14110.0,12028.0,-0.1476,75.0,175.0,1.3333
465605,CAMPINA STRAWBERRY LIME 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.15,1.43,0.2435,33.0,7.0,-0.7879,1.12,1.0,-0.1071,8636.0,11448.0,0.3256,9672.0,11448.0,0.1836,59.0,21.0,-0.6441
465606,CAMPINA FRUITZY 90ML/D,6242 - IMPULSE ICE CREAM,ICE CREAM,1.62,1.53,-0.0556,144.0,126.0,-0.125,1.21,1.26,0.0413,7161.0,7290.0,0.018,8665.0,9185.0,0.06,238.0,299.0,0.2563
465750,CAMPINA HEART CRUNCHY 88ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.31,1.25,-0.0458,143.0,92.67,-0.352,1.15,1.09,-0.0522,7543.0,7536.0,-0.0009,8674.0,8214.0,-0.053,248.0,254.0,0.0242
620074,CAMPINA HULA2 BBR KETAN 65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.0,,,0.5,,,1.0,,,5500.0,,,5500.0,,,1.0,,
403977,GLICO HAKU MONAKA VANILLA 180ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.24,1.34,0.0806,119.5,113.67,-0.0488,1.13,1.16,0.0265,18098.0,19466.0,0.0756,20451.0,22581.0,0.1042,211.0,294.0,0.3934
412388,GLICO HAKU MONAKA MATCHA 180ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.3,1.34,0.0308,174.0,164.33,-0.0556,1.14,1.19,0.0439,18951.0,19521.0,0.0301,21604.0,23230.0,0.0753,306.0,415.0,0.3562
415086,GLICO HAKU BBERRY CHS CUP 110ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.46,1.23,-0.1575,112.0,49.67,-0.5565,1.14,1.06,-0.0702,14631.0,12525.0,-0.1439,16679.0,13276.0,-0.204,196.0,140.0,-0.2857
416914,GLICO HAKU VNL CHOCO 100ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.63,1.38,-0.1534,332.5,186.67,-0.4386,1.14,1.17,0.0263,9368.0,8162.0,-0.1287,10680.0,9550.0,-0.1058,584.0,478.0,-0.1815
416915,GLICO HAKU STR CHOCO 100ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.51,1.3,-0.1391,248.0,118.0,-0.5242,1.16,1.16,0.0,8700.0,7737.0,-0.1107,10092.0,8975.0,-0.1107,428.0,306.0,-0.285
417809,GLICO FB MOCHI CHOC 46ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.99,2.09,0.0503,400.5,369.0,-0.0787,1.24,1.31,0.0565,6845.0,7248.0,0.0589,8488.0,9495.0,0.1186,644.0,843.0,0.309
418350,GLICO FROSTBITE COOKIES CRM65ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.59,1.57,-0.0126,157.5,148.0,-0.0603,1.15,1.17,0.0174,8834.0,8767.0,-0.0076,10159.0,10257.0,0.0096,275.0,378.0,0.3745
420979,GLICO HAKU TIRAMISU CUP 110ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.42,1.29,-0.0915,77.0,27.33,-0.6451,1.11,1.05,-0.0541,14188.0,12840.0,-0.095,15749.0,13482.0,-0.1439,139.0,78.0,-0.4388
425832,GLICO FB MOCHI COOKIES CRM45ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.98,2.14,0.0808,362.0,384.0,0.0608,1.25,1.27,0.016,6818.0,7425.0,0.089,8522.0,9430.0,0.1065,581.0,909.0,0.5645
428785,GLICO FROSTBITE BOBA M.TEA 60ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.35,2.07,0.5333,85.0,184.0,1.1647,1.16,1.25,0.0776,6203.0,9369.0,0.5104,7195.0,11711.0,0.6277,146.0,443.0,2.0342
431174,GLICO FROSTBITE CRNC DB CHO70ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.7,1.49,-0.1235,168.0,155.0,-0.0774,1.15,1.15,0.0,9403.0,8374.0,-0.1094,10813.0,9630.0,-0.1094,293.0,403.0,0.3754
433070,GLICO JCONE FB COOKIES CRM 80ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.0,,,0.5,,,1.0,,,5900.0,,,5900.0,,,1.0,,
435023,GLICO FB CHOCO VNL CUP 85ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.43,1.18,-0.1748,108.0,65.0,-0.3981,1.12,1.19,0.0625,8017.0,6745.0,-0.1587,8979.0,8027.0,-0.106,192.0,164.0,-0.1458
436771,GLICO HAKU CHEESE DELIGHT 110ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.18,1.0,-0.1525,5.5,1.67,-0.6964,1.0,1.25,0.25,11264.0,9700.0,-0.1388,11264.0,12125.0,0.0764,11.0,4.0,-0.6364
438573,GLICO FROSTBITE COCONUT 60ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.2,1.94,0.6167,70.5,133.67,0.896,1.1,1.2,0.0909,5551.0,8862.0,0.5965,6106.0,10634.0,0.7416,128.0,334.0,1.6094
442368,GLICO FB CKS CREAM CUP 90ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.49,1.21,-0.1879,198.0,114.33,-0.4226,1.11,1.14,0.027,8391.0,7017.0,-0.1637,9314.0,7999.0,-0.1412,358.0,302.0,-0.1564
449345,GLICO FB MOCHI PND SARIKAYA46ML,6242 - IMPULSE ICE CREAM,ICE CREAM,,1.76,,,60.67,,,1.18,,,6227.0,,,7348.0,,,154.0,
449788,GLICO FROSTBITE YAKOO 60ML,6242 - IMPULSE ICE CREAM,ICE CREAM,1.41,1.49,0.0567,102.5,182.67,0.7821,1.11,1.19,0.0721,4711.0,5019.0,0.0654,5229.0,5973.0,0.1423,185.0,462.0,1.4973
419455,JOYDAY MULBERRY RED VELVET 60ML,6242 - IMPULSE ICE CREAM,ICE CREAM,2.0,1.0,-0.5,0.5,2.0,3.0,1.0,1.0,0.0,25400.0,12350.0,-0.5138,25400.0,12350.0,-0.5138,1.0,6.0,5.0
